date,where_racecourse,weather,race_round,race_title,race_id,total_horse_number,frame_number,horse_number,odds,popular,rank,rider_id,burden_weight,ground_status,goal_time,goal_time_dif,half_way_rank,pace,last_time,horse_weight,wined_horse_id,horse_id,target_race_id,race_rank,horse_weight_dif,is_down,burden_weight_rate,is_obstacle,ground_type,is_left_right_straight,distance,race_date
2006-01-22,6,2,11,アメリカジョッキーC(G2),200606010811,10,7,7,97,5,1,00641,58.0,2,133.2,0.19999999999998863,1.0,36.5,36,478.0,2002110191,1999104268,200608030411,2,-4.0,0,0.12133891213389121,0,2,0,2200,2006-04-30
2005-06-26,9,1,11,宝塚記念(G1),200509030411,15,1,1,362,10,15,00700,58.0,1,133.5,2.1000000000000227,2.75,35.650000000000006,38,480.0,2001104313,1999104268,200608030411,3,0.0,0,0.12083333333333333,0,2,0,2200,2006-04-30
2002-03-10,9,1,3,3歳新馬,200209010603,14,7,11,102,4,4,00700,55.0,1,75.9,-1.4000000000000057,5.5,37.45,38,492.0,1999104328,1999104268,200608030411,0,-6.0,0,0.11178861788617886,0,1,0,1200,2006-04-30
2002-02-24,9,1,4,3歳新馬,200209010204,16,3,5,82,2,4,00700,55.0,1,88.2,0.09999999999999432,2.0,37.599999999999994,40,498.0,1999102941,1999104268,200608030411,0,0.0,0,0.11044176706827309,0,1,0,1400,2006-04-30
2005-01-16,8,2,11,日経新春杯(G2),200508010611,10,6,6,16,1,9,00666,58.0,1,149.5,-1.0,6.5,35.75,34,464.0,2000102263,1999107049,200608030411,2,4.0,0,0.125,0,2,0,2400,2006-04-30
2004-10-31,5,2,11,天皇賞(秋)(G1),200405040811,17,6,11,139,7,6,00643,58.0,2,119.6,0.29999999999998295,15.0,35.45,35,464.0,2000101517,1999107049,200608030411,0,-4.0,0,0.125,0,2,0,2000,2006-04-30
2006-03-19,9,2,11,阪神大賞典(G2),200609010811,9,5,5,434,6,5,01026,57.0,2,191.1,-0.8000000000000114,4.25,37.15,39,470.0,2002100816,1999107276,200608030411,2,0.0,0,0.12127659574468085,0,2,0,3000,2006-04-30
2006-01-07,8,1,11,万葉S(OP),200608010211,10,1,1,60,4,1,01026,57.0,1,185.6,0.09999999999999432,5.5,37.05,35,472.0,2001103371,1999107276,200608030411,0,2.0,0,0.12076271186440678,0,2,0,3000,2006-04-30
2005-12-04,7,2,11,春待月S(OP),200507030211,16,3,6,80,5,11,01026,57.0,2,147.2,-0.4000000000000057,11.5,34.85,40,470.0,2001100583,1999107276,200608030411,0,0.0,0,0.12127659574468085,0,1,0,2300,2006-04-30
2005-08-06,2,1,9,みなみ北海道S(OP),200502020709,9,8,9,69,3,3,00705,56.5,1,164.9,0.700000000000017,6.5,37.05,36,470.0,1999107278,1999107276,200608030411,0,8.0,0,0.1202127659574468,0,2,0,2600,2006-04-30
2005-01-08,8,2,11,万葉S(OP),200508010211,9,5,5,49,2,4,00708,57.0,1,189.5,1.200000000000017,4.5,36.9,35,468.0,2000101573,1999107276,200608030411,0,2.0,0,0.12179487179487179,0,2,0,3000,2006-04-30
2004-10-10,8,1,11,京都大賞典(G2),200408040211,10,6,6,258,7,9,00708,57.0,1,146.4,0.20000000000001705,9.75,35.05,35,444.0,1999107049,1999107276,200608030411,2,-18.0,0,0.12837837837837837,0,2,0,2400,2006-04-30
2004-05-02,8,2,11,天皇賞(春)(G1),200408030411,18,5,10,311,7,11,00708,58.0,1,200.3,0.29999999999998295,16.5,36.650000000000006,35,462.0,1999106849,1999107276,200608030411,0,2.0,0,0.12554112554112554,0,2,0,3200,2006-04-30
2003-05-04,8,1,11,天皇賞(春)(G1),200308030411,18,1,1,107,4,6,00708,58.0,1,197.5,0.6999999999999886,15.75,36.6,36,446.0,1999104693,1999107276,200608030411,0,-2.0,0,0.13004484304932734,0,2,0,3200,2006-04-30
2003-03-23,9,1,11,阪神大賞典(G2),200309010811,15,3,5,195,7,3,00708,57.0,1,186.2,0.20000000000001705,13.0,35.5,34,448.0,1998106944,1999107276,200608030411,2,-10.0,0,0.12723214285714285,0,2,0,3000,2006-04-30
2003-02-22,8,5,11,京都記念(G2),200308020711,16,1,2,121,6,14,00708,56.0,2,137.6,0.0,16.0,36.8,35,458.0,1999107343,1999107276,200608030411,2,2.0,0,0.1222707423580786,0,2,0,2200,2006-04-30
2001-09-15,1,2,6,2歳新馬,200101020506,10,7,7,38,3,3,00708,53.0,1,113.5,0.0,1.75,37.15,36,442.0,1999102748,1999107276,200608030411,0,2.0,0,0.11990950226244344,0,2,0,1800,2006-04-30
2001-09-01,1,1,5,2歳新馬,200101020105,11,4,4,171,5,2,00708,53.0,1,113.8,-0.20000000000000284,9.0,37.0,36,440.0,1999100891,1999107276,200608030411,0,0.0,0,0.12045454545454545,0,2,0,1800,2006-04-30
2006-04-02,9,5,11,産経大阪杯(G2),200609020411,12,3,3,167,6,2,00705,57.0,3,124.6,0.30000000000001137,8.5,37.349999999999994,37,498.0,2001103435,2000101238,200608030411,2,10.0,0,0.1144578313253012,0,2,0,2000,2006-04-30
2004-10-23,8,2,9,比叡S(1600万下),200408040509,7,4,4,41,2,4,00894,57.0,1,148.2,0.0,3.5,35.45,35,474.0,2000101434,2000101238,200608030411,0,-8.0,0,0.12025316455696203,0,2,0,2400,2006-04-30
2003-01-12,8,1,11,日刊スポシンザン記念(G3),200308010411,16,2,4,30,2,2,05339,56.0,1,94.9,-0.09999999999999432,10.0,35.400000000000006,34,478.0,2000101634,2000101238,200608030411,1,-4.0,0,0.11715481171548117,0,2,0,1600,2006-04-30
2002-12-08,7,2,3,2歳新馬,200207030403,10,6,6,34,2,1,05339,54.0,1,111.1,-1.1999999999999886,5.25,36.099999999999994,35,482.0,2000102596,2000101238,200608030411,0,0.0,0,0.11203319502074689,0,2,0,1800,2006-04-30
2006-03-25,6,1,11,日経賞(G2),200606030111,13,3,3,18,1,1,00660,58.0,1,153.0,-3.1999999999999886,5.5,33.0,35,474.0,2001103199,2000101561,200608030411,2,0.0,0,0.12236286919831224,0,2,0,2500,2006-04-30
2005-11-27,5,1,10,ジャパンC(G1),200505050810,18,3,5,205,9,4,00666,57.0,1,142.4,-0.5999999999999943,8.0,35.5,35,472.0,2000190010,2000101561,200608030411,3,-2.0,0,0.12076271186440678,0,2,0,2400,2006-04-30
2005-10-30,5,1,10,天皇賞(秋)(G1),200505040810,18,2,3,72,3,15,00666,58.0,1,120.9,-1.6999999999999886,15.0,35.3,33,474.0,2000105086,2000101561,200608030411,0,0.0,0,0.12236286919831224,0,2,0,2000,2006-04-30
2005-10-09,8,1,11,京都大賞典(G2),200508040211,12,5,6,17,1,1,00666,57.0,1,145.4,-1.700000000000017,5.0,35.650000000000006,34,474.0,1998101663,2000101561,200608030411,2,0.0,0,0.12025316455696203,0,2,0,2400,2006-04-30
2005-05-01,8,3,11,天皇賞(春)(G1),200508030411,18,3,6,54,1,6,01014,58.0,1,197.1,1.1000000000000085,15.25,36.3,34,478.0,2001103890,2000101561,200608030411,0,0.0,0,0.12133891213389121,0,2,0,3200,2006-04-30
2005-03-20,9,2,11,阪神大賞典(G2),200509010811,10,4,4,48,3,3,01014,58.0,1,186.3,0.09999999999999432,5.25,35.55,35,478.0,1999107343,2000101561,200608030411,2,18.0,0,0.12133891213389121,0,2,0,3000,2006-04-30
2004-10-31,5,2,11,天皇賞(秋)(G1),200405040811,17,8,16,96,4,12,00945,58.0,2,120.7,0.29999999999998295,11.666666666666666,35.45,36,460.0,2000101517,2000101561,200608030411,0,-6.0,0,0.12608695652173912,0,2,0,2000,2006-04-30
2004-06-27,9,1,11,宝塚記念(G1),200409030411,15,5,8,51,3,3,00666,58.0,1,131.5,-0.29999999999998295,9.25,35.2,35,466.0,1997110043,2000101561,200608030411,3,-10.0,0,0.12446351931330472,0,2,0,2200,2006-04-30
2004-05-02,8,2,11,天皇賞(春)(G1),200408030411,18,7,14,22,1,13,00666,58.0,1,200.6,-1.9000000000000057,8.5,36.650000000000006,36,476.0,1999106849,2000101561,200608030411,0,4.0,0,0.12184873949579832,0,2,0,3200,2006-04-30
2004-03-21,9,2,11,阪神大賞典(G2),200409010811,9,5,5,14,1,1,00666,56.0,1,188.4,-0.5,3.5,36.349999999999994,35,472.0,2000101398,2000101561,200608030411,2,6.0,0,0.11864406779661017,0,2,0,3000,2006-04-30
2003-12-28,6,1,9,有馬記念(G1),200306060809,12,3,3,81,4,2,00666,55.0,1,152.0,-0.29999999999999716,2.75,32.5,37,466.0,1999110099,2000101561,200608030411,3,0.0,0,0.11802575107296137,0,2,0,2500,2006-04-30
2006-03-19,9,2,11,阪神大賞典(G2),200609010811,9,8,9,233,4,6,00945,57.0,2,191.4,0.0,7.0,37.15,39,460.0,2002100816,2000101573,200608030411,2,0.0,0,0.12391304347826088,0,2,0,3000,2006-04-30
2005-05-01,8,3,11,天皇賞(春)(G1),200508030411,18,7,13,79,4,3,00705,58.0,1,196.7,-0.5999999999999943,8.75,36.3,35,446.0,2001103890,2000101573,200608030411,0,-8.0,0,0.13004484304932734,0,2,0,3200,2006-04-30
2005-03-20,9,2,11,阪神大賞典(G2),200509010811,10,1,1,19,1,2,00705,57.0,1,186.3,-0.30000000000001137,4.0,35.55,35,454.0,1999107343,2000101573,200608030411,2,-10.0,0,0.12555066079295155,0,2,0,3000,2006-04-30
2003-09-28,9,1,8,3歳以上500万下,200309040608,15,4,6,43,2,2,00945,54.0,1,154.7,-0.5,8.75,33.1,35,448.0,1999104288,2000101573,200608030411,0,-14.0,0,0.12053571428571429,0,2,0,2500,2006-04-30
2006-03-19,9,2,11,阪神大賞典(G2),200609010811,9,6,6,1435,8,4,01032,57.0,2,190.8,0.0,8.5,37.15,38,472.0,2002100816,2000105043,200608030411,2,-12.0,0,0.12076271186440678,0,2,0,3000,2006-04-30
2005-08-20,1,2,11,支笏湖特別(1000万下),200501010311,9,3,3,46,3,4,00705,57.0,1,163.1,0.5,4.75,37.25,37,480.0,2001102925,2000105043,200608030411,0,2.0,0,0.11875,0,2,0,2600,2006-04-30
2005-04-09,6,1,10,安房特別(1000万下),200506030510,11,8,11,29,1,5,00712,57.0,1,152.0,0.30000000000001137,5.75,32.6,36,474.0,1999107055,2000105043,200608030411,0,-2.0,0,0.12025316455696203,0,2,0,2500,2006-04-30
2005-11-06,5,5,11,アルゼンチン共和国杯(G2),200505050211,18,3,5,188,10,16,00641,57.0,1,154.5,-1.0,16.0,32.85,36,480.0,2000102263,2000105531,200608030411,2,0.0,0,0.11875,0,2,0,2500,2006-04-30
2005-10-09,8,1,11,京都大賞典(G2),200508040211,12,7,9,223,7,11,05223,57.0,1,146.7,1.0,11.25,35.650000000000006,34,480.0,2000101561,2000105531,200608030411,2,4.0,0,0.11875,0,2,0,2400,2006-04-30
2005-09-25,6,2,11,産経賞オールカマー(G2),200506040611,10,6,6,65,5,4,00641,57.0,2,137.0,0.09999999999999432,5.25,37.05,35,476.0,2001103439,2000105531,200608030411,2,2.0,0,0.11974789915966387,0,2,0,2200,2006-04-30
2005-08-28,4,2,11,新潟記念(G3),200504030611,12,5,5,189,8,6,00641,57.5,1,120.6,0.0,3.0,35.6,34,474.0,2001102124,2000105531,200608030411,1,4.0,0,0.12130801687763713,0,2,0,2000,2006-04-30
2005-05-21,5,1,11,目黒記念(G2),200505030111,18,5,9,86,4,5,00705,57.5,1,150.2,0.4000000000000057,10.5,32.55,35,470.0,2001100672,2000105531,200608030411,2,-6.0,0,0.12234042553191489,0,2,0,2500,2006-04-30
2005-02-13,5,2,11,ダイヤモンドS(G3),200505010611,14,4,6,78,4,3,00711,57.5,1,213.6,0.19999999999998863,11.5,37.55,35,478.0,2000107466,2000105531,200608030411,1,-4.0,0,0.1202928870292887,0,2,0,3400,2006-04-30
2005-01-08,8,2,11,万葉S(OP),200508010211,9,1,1,51,3,2,00666,57.0,1,189.4,1.0999999999999943,4.5,36.9,35,482.0,2000101573,2000105531,200608030411,0,14.0,0,0.11825726141078838,0,2,0,3000,2006-04-30
2004-12-04,6,2,11,ステイヤーズS(G2),200406050111,14,8,13,127,6,9,00711,58.0,1,225.9,-0.5,11.0,36.1,35,468.0,1998106944,2000105531,200608030411,2,14.0,0,0.12393162393162394,0,2,0,3600,2006-04-30
2004-11-07,5,1,11,アルゼンチン共和国杯(G2),200405050211,14,6,10,201,7,12,00711,57.5,1,154.8,-0.6999999999999886,8.75,32.75,35,454.0,1999107047,2000105531,200608030411,2,-2.0,0,0.12665198237885464,0,2,0,2500,2006-04-30
2004-06-27,9,1,11,宝塚記念(G1),200409030411,15,5,9,362,9,9,00641,58.0,1,132.6,0.5999999999999943,13.25,35.2,35,456.0,1997110043,2000105531,200608030411,3,0.0,0,0.12719298245614036,0,2,0,2200,2006-04-30
2004-05-22,5,3,11,目黒記念(G2),200405030111,18,7,15,62,3,1,00641,56.5,2,150.5,-1.200000000000017,12.0,33.0,35,456.0,1998105994,2000105531,200608030411,2,-4.0,0,0.12390350877192982,0,2,0,2500,2006-04-30
2004-03-27,6,1,11,日経賞(G2),200406030111,14,3,4,186,3,4,00711,57.0,1,153.2,0.6999999999999886,4.5,33.25,35,464.0,2000104120,2000105531,200608030411,2,-2.0,0,0.12284482758620689,0,2,0,2500,2006-04-30
2003-12-06,6,2,11,ステイヤーズS(G2),200306060111,10,7,8,114,6,1,00711,55.0,1,228.2,-0.19999999999998863,4.75,36.4,35,458.0,1999106144,2000105531,200608030411,2,-10.0,0,0.12008733624454149,0,2,0,3600,2006-04-30
2003-03-15,9,2,12,ゆきやなぎ賞(500万下),200309010512,14,6,9,306,8,6,00722,56.0,1,136.5,-0.09999999999999432,13.0,35.7,35,454.0,2000103085,2000105531,200608030411,0,-6.0,0,0.12334801762114538,0,2,0,2200,2006-04-30
2003-02-22,8,3,6,3歳新馬,200308020706,11,6,6,784,9,1,00722,56.0,1,136.6,-2.0999999999999943,7.5,36.35,36,460.0,2000110075,2000105531,200608030411,0,-12.0,0,0.12173913043478261,0,2,0,2200,2006-04-30
2003-02-09,8,2,4,3歳新馬,200308020404,10,7,8,150,6,6,00700,56.0,5,118.6,0.19999999999998863,3.0,38.1,41,472.0,2000105194,2000105531,200608030411,0,-2.0,0,0.11864406779661017,0,1,0,1800,2006-04-30
2005-12-10,9,1,10,境港特別(1000万下),200509050310,14,8,13,26,1,1,00652,57.0,1,134.8,0.4000000000000057,8.0,36.65,37,454.0,2000105020,2001103199,200608030411,0,2.0,0,0.12555066079295155,0,2,0,2200,2006-04-30
2005-10-23,8,2,9,清滝特別(1000万下),200508040609,12,8,11,28,1,8,01014,57.0,1,109.3,-0.20000000000001705,11.0,34.9,35,452.0,2002104139,2001103199,200608030411,0,6.0,0,0.1261061946902655,0,2,0,1800,2006-04-30
2005-05-01,8,3,10,烏丸S(1600万下),200508030410,13,3,3,28,1,10,00666,57.0,1,144.4,-0.4000000000000057,10.25,34.900000000000006,35,446.0,1999106900,2001103199,200608030411,0,6.0,0,0.12780269058295965,0,2,0,2400,2006-04-30
2003-11-23,8,1,4,2歳新馬,200308050604,13,3,3,101,5,10,01014,55.0,1,98.7,3.8999999999999773,8.5,35.95,38,454.0,2001104167,2001103199,200608030411,0,0.0,0,0.1211453744493392,0,2,0,1600,2006-04-30
2006-03-25,6,1,11,日経賞(G2),200606030111,13,4,5,548,8,3,00663,57.0,1,153.2,0.4000000000000057,2.75,33.0,35,512.0,2000101561,2001103274,200608030411,2,-22.0,0,0.111328125,0,2,0,2500,2006-04-30
2005-11-13,3,2,11,福島記念(G3),200503030811,16,5,10,93,4,7,01084,55.0,1,122.1,-0.5999999999999943,2.0,35.65,37,510.0,2000101646,2001103274,200608030411,1,-6.0,0,0.10784313725490197,0,2,0,2000,2006-04-30
2005-10-22,5,2,10,銀蹄S(1600万下),200505040510,14,1,1,48,3,10,01032,58.0,1,133.0,-0.8000000000000114,6.75,34.5,38,516.0,2001100583,2001103274,200608030411,0,12.0,0,0.1124031007751938,0,1,0,2100,2006-04-30
2005-05-29,5,1,9,むらさき賞(1600万下),200505030409,15,5,9,70,3,1,01032,55.0,1,106.2,1.5999999999999943,4.333333333333333,34.85,34,520.0,2001110170,2001103274,200608030411,0,2.0,0,0.10576923076923077,0,2,0,1800,2006-04-30
2004-09-26,9,1,10,ビワハヤヒデM(1000万下),200409040610,11,8,10,64,3,7,01032,54.0,1,120.7,0.19999999999998863,6.25,36.0,34,508.0,2000101477,2001103274,200608030411,0,-4.0,0,0.1062992125984252,0,2,0,2000,2006-04-30
2004-02-22,8,3,6,3歳新馬,200408020806,12,6,7,27,1,1,01032,56.0,1,116.8,0.0,2.75,38.65,39,526.0,2001110189,2001103274,200608030411,0,0.0,0,0.10646387832699619,0,1,0,1800,2006-04-30
2005-12-11,6,2,10,冬至S(1600万下),200506050410,10,5,5,14,1,2,00666,57.0,1,133.9,0.30000000000001137,7.5,36.4,34,480.0,2000101407,2001103371,200608030411,0,-2.0,0,0.11875,0,2,0,2200,2006-04-30
2005-11-19,8,1,10,八瀬特別(1000万下),200508050510,18,8,17,23,1,1,00945,57.0,1,145.0,-0.09999999999999432,15.0,35.25,35,482.0,2001103199,2001103371,200608030411,0,4.0,0,0.11825726141078838,0,2,0,2400,2006-04-30
2005-10-08,8,3,9,鳴滝特別(1000万下),200508040109,10,8,9,68,3,1,00945,57.0,1,147.3,0.5999999999999943,8.0,35.35,34,472.0,2002101335,2001103371,200608030411,0,-8.0,0,0.12076271186440678,0,2,0,2400,2006-04-30
2004-01-11,8,1,3,3歳未勝利,200408010303,12,6,7,116,5,11,01046,56.0,1,89.1,-2.6000000000000227,10.5,37.650000000000006,40,478.0,2001104647,2001103371,200608030411,0,0.0,0,0.11715481171548117,0,1,0,1400,2006-04-30
2006-03-19,9,2,11,阪神大賞典(G2),200609010811,9,8,8,74,2,3,05203,58.0,2,190.1,-2.0,3.0,37.15,38,526.0,2002100816,2001103389,200608030411,2,-8.0,0,0.11026615969581749,0,2,0,3000,2006-04-30
2004-11-28,5,1,11,ジャパンC(G1),200405050811,16,4,7,134,7,3,00945,55.0,1,144.8,0.4000000000000057,9.75,35.45,35,512.0,2000101517,2001103389,200608030411,3,-14.0,0,0.107421875,0,2,0,2400,2006-04-30
2004-09-20,9,1,8,兵庫特別(1000万下),200409040408,8,1,1,77,4,5,00711,53.0,1,153.0,-1.9000000000000057,2.75,33.55,38,518.0,1999101569,2001103389,200608030411,0,4.0,0,0.10231660231660232,0,2,0,2500,2006-04-30
2004-04-17,3,1,5,3歳未勝利,200403010505,16,6,11,27,1,1,01026,56.0,1,120.6,-0.5999999999999943,1.75,35.65,36,516.0,2001110072,2001103389,200608030411,0,2.0,0,0.10852713178294573,0,2,0,2000,2006-04-30
2004-02-08,8,1,9,梅花賞(500万下),200408020409,12,5,6,86,2,4,05203,56.0,1,149.8,-0.5999999999999943,2.0,35.349999999999994,35,514.0,2001109231,2001103389,200608030411,0,2.0,0,0.10894941634241245,0,2,0,2400,2006-04-30
2004-01-25,10,2,3,3歳未勝利,200410010403,16,6,11,28,1,4,01026,56.0,1,124.9,-0.799999999999983,8.75,36.349999999999994,38,512.0,2001109231,2001103389,200608030411,0,6.0,0,0.109375,0,2,0,2000,2006-04-30
2004-08-29,10,2,10,高千穂特別(1000万下),200410030610,8,2,2,25,1,1,00652,54.0,1,119.2,-0.799999999999983,5.25,36.05,36,420.0,2001103185,2001107329,200608030411,0,0.0,0,0.12857142857142856,0,2,0,2000,2006-04-30
2004-06-26,9,2,8,3歳以上500万下,200409030308,15,7,13,34,1,1,00652,53.0,2,134.6,-1.4000000000000057,4.0,36.3,38,416.0,2000110055,2001107329,200608030411,0,2.0,0,0.12740384615384615,0,2,0,2200,2006-04-30
2004-06-06,7,5,1,3歳未勝利,200407020601,18,2,4,42,2,1,00652,56.0,2,122.4,-1.6999999999999886,4.0,36.1,37,414.0,2001101270,2001107329,200608030411,0,0.0,0,0.13526570048309178,0,2,0,2000,2006-04-30
2004-05-15,8,1,1,3歳未勝利,200408030701,11,6,6,62,4,3,00652,56.0,1,124.6,-1.299999999999983,3.25,36.45,35,414.0,2001102199,2001107329,200608030411,0,-2.0,0,0.13526570048309178,0,2,0,2000,2006-04-30
2003-12-20,9,6,3,2歳未勝利,200309050503,16,4,7,448,9,2,00652,55.0,1,123.9,-1.0,8.5,36.45,36,416.0,2001103009,2001107329,200608030411,0,-18.0,0,0.13221153846153846,0,2,0,2000,2006-04-30
2005-10-23,8,1,11,菊花賞(G1),200508040611,16,4,7,10,1,1,00666,57.0,1,184.6,1.3000000000000114,7.0,36.0,33,444.0,2002102324,2002100816,200608030411,3,-4.0,0,0.12837837837837837,0,2,0,3000,2006-04-30
2005-09-25,9,2,11,神戸新聞杯(G2),200509040611,13,6,9,11,1,1,00666,56.0,1,118.4,-0.20000000000000284,10.0,35.05,34,448.0,2002100476,2002100816,200608030411,2,0.0,0,0.125,0,2,0,2000,2006-04-30
2005-04-17,6,1,11,皐月賞(G1),200506030811,18,7,14,13,1,1,00666,57.0,1,119.2,-0.6999999999999886,12.25,34.75,34,444.0,2002100476,2002100816,200608030411,3,-2.0,0,0.12837837837837837,0,2,0,2000,2006-04-30
2005-03-06,6,2,11,報知杯弥生賞(G2),200506020411,10,8,10,12,1,1,00666,56.0,1,122.2,0.700000000000017,6.25,36.15,34,446.0,2002102324,2002100816,200608030411,2,-4.0,0,0.12556053811659193,0,2,0,2000,2006-04-30
2005-01-22,8,2,10,若駒S(OP),200508010710,7,4,4,11,1,1,00666,56.0,1,120.8,0.20000000000000284,6.5,35.55,34,450.0,2002107177,2002100816,200608030411,0,-2.0,0,0.12444444444444444,0,2,0,2000,2006-04-30
2004-12-19,9,1,5,2歳新馬,200409050605,9,4,4,11,1,1,00666,55.0,1,123.8,-0.10000000000002274,3.75,36.45,33,452.0,2002110159,2002100816,200608030411,0,0.0,0,0.12168141592920353,0,2,0,2000,2006-04-30
2005-11-13,3,2,11,福島記念(G3),200503030811,16,2,3,128,7,2,00674,53.0,1,121.4,0.09999999999999432,2.75,35.65,36,432.0,2000101646,2002107238,200608030411,1,2.0,0,0.12268518518518519,0,2,0,2000,2006-04-30
2005-10-29,8,2,10,比叡S(1600万下),200508040710,7,3,3,41,3,1,00674,54.0,3,148.3,-0.29999999999999716,2.0,36.25,35,430.0,2000103719,2002107238,200608030411,0,2.0,0,0.12558139534883722,0,2,0,2400,2006-04-30
2005-09-25,9,2,11,神戸新聞杯(G2),200509040611,13,6,8,644,7,7,00674,56.0,1,120.1,-1.1999999999999886,10.0,35.05,36,428.0,2002100816,2002107238,200608030411,2,2.0,0,0.1308411214953271,0,2,0,2000,2006-04-30
2005-07-23,4,1,11,天の川S(1600万下),200504020311,13,1,1,40,2,2,00674,52.0,1,118.1,-1.3000000000000114,3.0,35.099999999999994,35,426.0,1998101514,2002107238,200608030411,0,-2.0,0,0.12206572769953052,0,2,0,2000,2006-04-30
2005-06-25,9,1,10,京橋特別(1000万下),200509030310,16,3,6,77,2,1,00674,52.0,1,120.5,1.0,7.25,36.3,36,428.0,2001103843,2002107238,200608030411,0,-4.0,0,0.12149532710280374,0,2,0,2000,2006-04-30
2005-05-21,4,1,10,こけもも賞(500万下),200504010710,13,3,3,43,1,1,00674,56.0,1,120.9,-1.4000000000000057,6.0,35.65,35,432.0,2002102818,2002107238,200608030411,0,4.0,0,0.12962962962962962,0,2,0,2000,2006-04-30
2005-04-17,9,1,9,はなみずき賞(500万下),200509020809,11,7,8,92,3,4,00657,56.0,1,121.1,0.6999999999999886,5.5,35.75,36,428.0,2002101294,2002107238,200608030411,0,2.0,0,0.1308411214953271,0,2,0,2000,2006-04-30
2005-04-02,3,1,10,ひめさゆり賞(500万下),200503010110,10,4,4,88,4,4,00674,56.0,1,109.4,-0.700000000000017,5.75,35.55,36,426.0,2002105998,2002107238,200608030411,0,0.0,0,0.13145539906103287,0,2,0,1800,2006-04-30
2005-03-05,9,2,7,3歳500万下,200509010307,11,2,2,185,6,5,00657,56.0,1,124.5,1.0,7.0,36.2,35,426.0,2002102698,2002107238,200608030411,0,2.0,0,0.13145539906103287,0,2,0,2000,2006-04-30
2004-09-19,9,1,9,野路菊S(OP),200409040309,12,3,3,62,4,6,00732,54.0,1,95.9,1.799999999999983,6.333333333333333,35.15,35,424.0,2002110041,2002107238,200608030411,0,-2.0,0,0.12735849056603774,0,2,0,1600,2006-04-30
2004-08-22,10,2,5,2歳新馬,200410030405,10,2,2,24,1,1,00732,54.0,1,111.7,-0.20000000000000284,3.5,36.4,35,426.0,2002104814,2002107238,200608030411,0,0.0,0,0.1267605633802817,0,2,0,1800,2006-04-30
2007-04-07,9,2,10,大阪ーハンブルクC(OP),200709020510,13,5,7,202,6,1,01026,57.0,1,150.4,1.6999999999999886,9.0,36.65,33,470.0,2003102816,1999107276,200708030411,0,-2.0,0,0.12127659574468085,0,2,0,2400,2007-04-29
2007-03-18,9,1,11,阪神大賞典(G2),200709010811,11,4,4,432,6,6,01026,57.0,1,189.0,0.799999999999983,7.0,36.4,35,472.0,2000101573,1999107276,200708030411,2,-2.0,0,0.12076271186440678,0,2,0,3000,2007-04-29
2007-02-17,8,5,11,京都記念(G2),200708020711,14,8,14,342,6,11,01026,58.0,2,138.1,-0.09999999999999432,12.0,37.1,36,474.0,2003102991,1999107276,200708030411,2,0.0,0,0.12236286919831224,0,2,0,2200,2007-04-29
2007-01-07,8,1,11,万葉S(OP),200708010211,11,6,7,72,3,4,01026,58.0,2,188.3,0.0,8.5,36.95,37,474.0,2001110003,1999107276,200708030411,0,6.0,0,0.12236286919831224,0,2,0,3000,2007-04-29
2006-12-02,6,1,11,ステイヤーズS(G2),200606050111,12,8,12,61,3,8,01026,57.0,1,225.7,0.09999999999999432,7.5,36.25,37,468.0,2000101573,1999107276,200708030411,2,8.0,0,0.12179487179487179,0,2,0,3600,2007-04-29
2006-10-29,5,1,11,天皇賞(秋)(G1),200605040811,16,6,11,418,13,11,01026,58.0,1,120.7,-0.6999999999999886,13.666666666666666,35.5,35,460.0,2001103114,1999107276,200708030411,0,2.0,0,0.12608695652173912,0,2,0,2000,2007-04-29
2006-10-08,8,1,11,京都大賞典(G2),200608050211,11,7,8,192,7,2,01026,57.0,1,151.6,-0.4000000000000057,9.0,34.95,33,458.0,2001104313,1999107276,200708030411,2,-12.0,0,0.12445414847161572,0,2,0,2400,2007-04-29
2006-08-20,1,1,9,札幌記念(G2),200601010409,15,2,3,152,6,6,01026,57.0,1,120.7,0.0,12.0,35.15,34,470.0,2003102991,1999107276,200708030411,2,0.0,0,0.12127659574468085,0,2,0,2000,2007-04-29
2006-08-05,2,1,9,みなみ北海道S(OP),200602020709,15,6,10,83,4,1,01026,57.0,1,162.3,0.0,11.5,37.2,36,470.0,2000101377,1999107276,200708030411,0,-2.0,0,0.12127659574468085,0,2,0,2600,2007-04-29
2006-06-25,8,5,11,宝塚記念(G1),200608040411,13,7,11,1406,12,11,01026,58.0,2,135.0,0.0,12.25,36.0,37,472.0,2002100816,1999107276,200708030411,3,4.0,0,0.1228813559322034,0,2,0,2200,2007-04-29
2006-04-30,8,1,11,天皇賞(春)(G1),200608030411,17,7,13,1083,13,6,01026,58.0,1,195.2,0.09999999999999432,14.0,34.85,35,468.0,2002100816,1999107276,200708030411,0,-2.0,0,0.12393162393162394,0,2,0,3200,2007-04-29
2006-03-19,9,2,11,阪神大賞典(G2),200609010811,9,5,5,434,6,5,01026,57.0,2,191.1,0.0,4.25,37.15,39,470.0,2002100816,1999107276,200708030411,2,0.0,0,0.12127659574468085,0,2,0,3000,2007-04-29
2006-02-12,5,1,11,ダイヤモンドS(G3),200605010611,15,7,12,157,6,5,01025,57.5,1,211.6,-0.19999999999998863,9.25,36.75,38,470.0,2000101238,1999107276,200708030411,1,-2.0,0,0.12234042553191489,0,2,0,3400,2007-04-29
