horse_id,bday,tamer_id,owner_id,producer_id,production_area,lifetime_record,wined_race_title,inbreeding_1,inbreeding_2,father,faths_father,faths_mother,mother,moths_father,moths_mother
2004103328,2004-04-18,01097,758005,300126,千歳市,23戦5勝 [5-6-2-10],200805050810,2002100685,2006103113,1995108676,000a0019b4,000a00a4b9,1993109144,000a00033a,1983104087
2004107116,2004-05-08,01070,138007,610030,浦河町,34戦6勝 [6-6-2-20],201008030410,2003107211,2005106900,1998101786,1983109006,000a00657c,1992109997,000a00033a,1978106847
2005102454,2005-04-22,01066,582007,370126,早来町,18戦4勝 [4-1-1-12],200809050310,2003102790,2007103118,1998101786,1983109006,000a00657c,1999107045,000a00033a,000a00663a
2005103133,2005-02-21,01011,370001,910124,門別町,51戦5勝 [5-7-5-34],200905010611,2002105973,1999102634,1999110099,000a0016f2,000a00b2b6,1990109168,000a0001d6,000a0094ac
2000104060,2000-04-17,00202,547800,000014,浦河町,26戦5勝 [5-3-2-16],200704020311,2006102134,2008101627,000a0001d4,000a000dfe,000a009fb8,1989104797,000a0003c7,1979104021
2001103061,2001-02-20,00383,084800,393126,千歳市,37戦7勝 [7-10-5-15],200806010811,2002100516,2009105737,000a00033a,000a0012bf,000a008c1e,1995107979,000a000258,000a00018c
2002107238,2002-02-26,01098,695004,110021,三石町,63戦9勝 [9-6-5-43],201009010811,2007103697,1998110128,1995108742,000a001d7e,000a0002c9,000a0003b3,000a0019b4,000a00af39
2003100738,2003-03-18,00399,546800,NaN,ビッグレッドファーム,"5億5,703万円 (中央)",2003100738,200908030410,NaN,1993190010,000a001b87,000a00abc0,1993108511,1985103538,000a0060b8
2003102873,2003-02-04,00375,769009,370126,早来町,51戦8勝 [8-9-7-27],200803010211,2012101892,2008103170,1992109618,000a00033a,000a00021e,1997103652,1983109006,1981100567
2003105443,2003-03-27,01120,084800,303305,静内町,30戦7勝 [7-2-2-19],200806050111,2000102689,2001104621,1995108742,000a001d7e,000a0002c9,1993109924,000a0012bf,000a00963c
2004101228,2004-03-26,00406,356002,200096,三石町,42戦6勝 [6-7-3-26],201009020410,2006103634,2002101173,000a000d77,000a00185d,000a009851,1995106703,000a000082,000a00633b
2004101623,2004-04-16,00415,270006,200065,三石町,44戦6勝 [6-6-5-27],201006020211,2005104677,2007104005,000a000d77,000a00185d,000a009851,1999103194,000a0000cc,000a006485
2004107116,2004-05-08,01070,138007,610030,浦河町,34戦6勝 [6-6-2-20],201008030410,2003107211,2005106900,1998101786,1983109006,000a00657c,1992109997,000a00033a,1978106847
2004110260,2004-09-30,01065,145006,650884,豪,39戦6勝 [6-4-6-23],201006030510,2005110208,,000a00013a,000a001849,000a00a946,000a010c35,000a00185d,000a0089d1
2005100813,2005-04-22,05580,x07ee7,110300,静内町,52戦9勝 [9-6-5-32],201109010811,2003105299,2006101433,1999104188,000a00033a,1992110101,1987107256,1975101505,1978104413
2005102579,2005-03-08,01053,430006,370126,早来町,26戦5勝 [5-2-3-16],201008020210,2001103383,2010104202,1998101516,000a00033a,1987103805,1995107871,1983109006,000a000038
2005106472,2005-03-30,01021,523005,400018,浦河町,35戦7勝 [7-3-6-19],201008050211,2007101803,2004102282,000a00013a,000a001849,000a00a946,000a00679a,000a00185d,000a00a11d
2006101669,2006-02-07,00427,441007,800307,静内町,22戦3勝 [3-4-1-14],201009010809,2003105620,2012103707,1999110099,000a0016f2,000a00b2b6,1994102349,000a000d6b,000a006360
2006101762,2006-04-14,01125,561030,110014,浦河町,19戦3勝 [3-1-2-13],200906050808,2005105840,2007101264,1997105873,1992109618,1992108661,1999105794,1979101247,1990101075
2006102061,2006-02-28,01099,523005,733013,浦河町,40戦3勝 [3-3-4-30],200807030210,2003102003,2005106166,1998101554,000a00033a,000a000334,000a0067f0,000a001c1d,000a00b248
2006102243,2006-03-09,00419,758005,600016,浦河町,27戦4勝 [4-7-4-12],201006010410,2001100658,2005106400,1994108729,000a00033a,1988107344,000a0067d5,000a00185d,000a00b14d
2006103168,2006-04-03,01071,708800,373126,安平町,32戦4勝 [4-3-2-23],200906050111,2000107542,2007103143,1993109188,000a00033a,000a0062c2,1993109154,1983109006,1980101983
2002107238,2002-02-26,01098,695004,110021,三石町,63戦9勝 [9-6-5-43],201009010811,2007103697,1998110128,1995108742,000a001d7e,000a0002c9,000a0003b3,000a0019b4,000a00af39
2003100738,2003-03-18,00399,546800,NaN,ビッグレッドファーム,"5億5,703万円 (中央)",2003100738,200908030410,NaN,1993190010,000a001b87,000a00abc0,1993108511,1985103538,000a0060b8
2004101623,2004-04-16,00415,270006,200065,三石町,44戦6勝 [6-6-5-27],201006020211,2005104677,2007104005,000a000d77,000a00185d,000a009851,1999103194,000a0000cc,000a006485
2004190006,2004-04-12,05658,813030,NaN,仏,6戦3勝 [3-2-0-1],2010A8a01706,000a01521b,,000a0114fc,000a00199d,000a01057e,000a011af0,000a001bd5,000a011aef
2005100813,2005-04-22,05580,x07ee7,110300,静内町,52戦9勝 [9-6-5-32],201109010811,2003105299,2006101433,1999104188,000a00033a,1992110101,1987107256,1975101505,1978104413
2005102548,2005-02-24,01002,731006,370126,早来町,27戦5勝 [5-5-2-15],200808040611,2001103356,2007105693,1998101786,1983109006,000a00657c,000a00671f,000a001fa3,000a00acf6
2006102243,2006-03-09,00419,758005,600016,浦河町,27戦4勝 [4-7-4-12],201006010410,2001100658,2005106400,1994108729,000a00033a,1988107344,000a0067d5,000a00185d,000a00b14d
2006103168,2006-04-03,01071,708800,373126,安平町,32戦4勝 [4-3-2-23],200906050111,2000107542,2007103143,1993109188,000a00033a,000a0062c2,1993109154,1983109006,1980101983
2007100727,2007-05-20,01044,287002,903088,新ひだか町,21戦4勝 [4-6-3-8],201108030411,2011102417,2012103366,1998101554,000a00033a,000a000334,1998104689,000a0001d4,000a000208
2007102705,2007-03-20,00386,124008,393126,千歳市,28戦5勝 [5-3-1-19],201005020311,2010103676,2012104126,2000101517,000a00033a,000a006722,1996110347,000a00fe3c,000a0000ef
2007102951,2007-03-27,01055,318033,393126,千歳市,27戦6勝 [6-3-7-11],201005030410,2009106005,2013105679,000a0022d2,000a001d7e,000a009786,000a010eb7,1989109107,000a010e34
2007103265,2007-02-16,01071,486800,NaN,ノーザンファーム,"4億6,478万円 (中央)",2007103265,201108020611,NaN,2001103460,000a001d7e,000a00680e,1996107386,000a00033a,000a006496
2007103404,2007-05-10,00343,226800,NaN,ノーザンファーム,"6億9,466万円 (中央)",2007103404,201005050810,NaN,2001103460,000a001d7e,000a00680e,1998101861,000a00033a,1993109285
2007104746,2007-05-23,00261,948006,830464,新冠町,34戦6勝 [6-4-3-21],201208030411,2013101434,2009105123,1998103573,000a00033a,1990100908,1996101718,000a000082,1990109139
2007104975,2007-02-25,00395,078006,000316,新冠町,46戦3勝 [3-4-3-36],201008030510,2012100779,2009105239,1998101554,000a00033a,000a000334,2001103425,000a00010f,1991106877
2007105827,2007-05-06,01052,716800,033468,日高町,24戦4勝 [4-1-1-18],201006050111,2012101673,2008105882,1995108676,000a0019b4,000a00a4b9,1999100634,1993190001,1993109737
2007106231,2007-05-07,01075,419030,233360,日高町,33戦5勝 [5-3-2-23],201044060211,2011100749,2013100786,2000101517,000a00033a,000a006722,2000104885,000a000082,000a006667
2007110045,2007-05-14,00339,716800,780880,愛,16戦5勝 [5-2-3-6],201105010711,000a013f63,,000a0022d2,000a001d7e,000a009786,000a0113fa,000a00185d,000a0113f9
2002107238,2002-02-26,01098,695004,110021,三石町,63戦9勝 [9-6-5-43],201009010811,2007103697,1998110128,1995108742,000a001d7e,000a0002c9,000a0003b3,000a0019b4,000a00af39
2004107116,2004-05-08,01070,138007,610030,浦河町,34戦6勝 [6-6-2-20],201008030410,2003107211,2005106900,1998101786,1983109006,000a00657c,1992109997,000a00033a,1978106847
2005100813,2005-04-22,05580,x07ee7,110300,静内町,52戦9勝 [9-6-5-32],201109010811,2003105299,2006101433,1999104188,000a00033a,1992110101,1987107256,1975101505,1978104413
2005103133,2005-02-21,01011,370001,910124,門別町,51戦5勝 [5-7-5-34],200905010611,2002105973,1999102634,1999110099,000a0016f2,000a00b2b6,1990109168,000a0001d6,000a0094ac
2006103169,2006-02-04,01071,270006,370126,早来町,30戦9勝 [9-4-2-15],201105040911,2003102816,2009106092,1998101786,1983109006,000a00657c,1997103621,000a000258,000a006212
2006103207,2006-03-19,01102,151006,370126,早来町,25戦6勝 [6-1-2-16],201101010811,2007103181,2005102526,1998110135,000a00013a,000a000071,1996110142,000a001bea,000a00aa15
2006105022,2006-04-12,01027,737800,400317,新冠町,46戦11勝 [11-0-3-32],201409010508,1999109225,2004106884,2001103460,000a001d7e,000a00680e,000a0063a9,000a001bd6,000a0093ee
2007100727,2007-05-20,01044,287002,903088,新ひだか町,21戦4勝 [4-6-3-8],201108030411,2011102417,2012103366,1998101554,000a00033a,000a000334,1998104689,000a0001d4,000a000208
2007103404,2007-05-10,00343,226800,NaN,ノーザンファーム,"6億9,466万円 (中央)",2007103404,201005050810,NaN,2001103460,000a001d7e,000a00680e,1998101861,000a00033a,1993109285
2007104746,2007-05-23,00261,948006,830464,新冠町,34戦6勝 [6-4-3-21],201208030411,2013101434,2009105123,1998103573,000a00033a,1990100908,1996101718,000a000082,1990109139
2007106370,2007-04-12,01009,695004,000367,平取町,36戦6勝 [6-6-3-21],201202020211,2001107331,1998106923,1999106689,000a00033a,000a0065ef,1990105562,000a0003bd,1979104102
2008101165,2008-05-28,01080,716800,100002,様似町,31戦5勝 [5-2-3-21],201305020510,2015102790,2013102727,2000101517,000a00033a,000a006722,2002100045,000a0001a7,000a0066f1
2008102636,2008-05-14,01071,226800,NaN,社台コーポレーション白老ファーム,"13億4,408万円 (中央)",2008102636,201106050810,NaN,1994108729,000a00033a,1988107344,1997103540,1987107235,1986104911
2008102708,2008-01-11,01031,415800,NaN,社台コーポレーション白老ファーム,"1億1,399万円 (中央)",2008102708,201106040411,NaN,1994108729,000a00033a,1988107344,2000101506,1987107235,000a006532
2008102952,2008-03-21,01095,415800,NaN,社台ファーム,"1億7,527万円 (中央)",2008102952,201209010811,NaN,2001103038,000a00033a,1990104626,1993109944,000a0016db,000a009e51
2008103013,2008-01-31,01022,143007,393126,千歳市,10戦3勝 [3-2-1-4],201108030511,2007102942,2010103940,1999100226,000a000082,1988105774,2001103097,000a00033a,000a000334
