race_id,race_round,race_title,weather,ground_status,date,where_racecourse,total_horse_number,frame_number_first,horse_number_first,frame_number_second,horse_number_second,frame_number_third,horse_number_third,tansyo,hukusyo_first,hukusyo_second,hukusyo_third,wakuren,umaren,wide_1_2,wide_1_3,wide_2_3,umatan,renhuku3,rentan3,race_rank,is_obstacle,ground_type,is_left_right_straight,distance,datetime
201709020411,11,第61回大阪杯(G1),1,1,2017-04-02,9,14,4,5,3,4,8,13,240,110,280,280,2130,2320,540,480,1800,3390,4830,23910,3,0,2,2,2000,2017-04-02 15:40:00
201809020411,11,第62回大阪杯(G1),1,1,2018-04-01,9,16,8,15,3,5,4,8,350,150,310,140,2410,2930,1020,300,640,3750,2780,17450,3,0,2,2,2000,2018-04-01 15:40:00
201909020411,11,第63回大阪杯(G1),2,1,2019-03-31,9,14,3,3,4,6,2,2,2220,450,180,320,1750,3680,1090,2880,880,10940,10740,93560,3,0,2,2,2000,2019-03-31 15:40:00
202009020411,11,第64回大阪杯(G1),1,1,2020-04-05,9,12,5,5,8,12,6,8,410,140,160,140,1130,1110,370,340,390,1970,1350,7810,3,0,2,2,2000,2020-04-05 15:40:00
202109020411,11,第65回大阪杯(G1),5,3,2021-04-04,9,13,6,8,1,1,5,7,1220,230,420,110,16360,19080,2750,390,850,37610,7240,106210,3,0,2,2,2000,2021-04-04 15:40:00
202209020411,11,第66回大阪杯(G1),2,1,2022-04-03,9,16,4,8,7,14,5,9,5870,1140,420,1240,4790,10980,1990,7110,3160,39630,50990,537590,3,0,2,2,2000,2022-04-03 15:40:00
