race_id,race_round,race_title,race_course,weather,ground_status,time,date,where_racecourse,total_horse_number,frame_number_first,horse_number_first,frame_number_second,horse_number_second,frame_number_third,horse_number_third,tansyo,hukusyo_first,hukusyo_second,hukusyo_third,wakuren,umaren,wide_1_2,wide_1_3,wide_2_3,umatan,renhuku3,rentan3
202305010502,2 R,3歳新馬,ダ左1400m,天候 : 晴,ダート : 不良,発走 : 11:20,2023年2月11日,1回東京5日目,16,4,7,6,11,2,3,590,210,"1,440",450,"1,740","16,490","5,620","1,340","10,430","27,180","82,020","448,670"
202305010503,3 R,3歳未勝利,ダ左1600m,天候 : 晴,ダート : 不良,発走 : 11:50,2023年2月11日,1回東京5日目,16,6,11,8,15,7,13,820,200,140,200,"1,040","1,400",510,800,570,"3,900","3,220","23,230"
202305010504,4 R,4歳以上1勝クラス,ダ左2100m,天候 : 晴,ダート : 不良,発走 : 12:15,2023年2月11日,1回東京5日目,16,3,6,5,10,2,4,480,200,260,180,"2,370","3,170","1,220",590,850,"5,350","5,000","27,060"
202305010505,5 R,3歳未勝利,芝左1400m,天候 : 晴,芝 : 稍重,発走 : 12:40,2023年2月11日,1回東京5日目,16,8,15,7,14,6,12,440,150,150,150,920,920,360,360,390,"1,880","1,180","6,510"
202305010506,6 R,3歳未勝利,芝左1800m,天候 : 晴,芝 : 稍重,発走 : 13:05,2023年2月11日,1回東京5日目,16,5,10,7,13,8,16,120,110,110,150,200,210,130,190,290,270,380,760
202305010507,7 R,3歳1勝クラス,芝左1400m,天候 : 晴,芝 : 稍重,発走 : 13:35,2023年2月11日,1回東京5日目,14,8,13,8,14,3,3,520,210,240,170,"2,330","2,340",680,570,690,"4,230","4,460","20,760"
202305010508,8 R,4歳以上1勝クラス,ダ左1400m,天候 : 晴,ダート : 不良,発走 : 14:05,2023年2月11日,1回東京5日目,16,6,11,8,15,2,4,"1,100",280,220,170,"2,430","3,750","1,340",950,740,"8,320","6,350","59,090"
202305010509,9 R,箱根特別 ,芝左2400m,天候 : 晴,芝 : 稍重,"発走 : 14:35

過去の箱根特別",2023年2月11日,1回東京5日目,13,6,9,5,6,8,13,220,110,110,210,250,280,160,390,520,500,980,"2,800"
202305010510,10 R,雲雀ステークス ,芝左1400m,天候 : 晴,芝 : 稍重,"発走 : 15:10

過去の雲雀ステークス",2023年2月11日,1回東京5日目,15,6,10,4,7,3,5,"1,410",250,140,160,"1,430","2,110",720,"1,160",310,"5,140","2,830","21,820"
202305010511,11 R,第58回デイリー杯クイーンC(G3),芝左1600m,天候 : 晴,芝 : 稍重,"発走 : 15:45

過去のデイリー杯クイーンC",2023年2月11日,1回東京5日目,16,5,9,4,7,2,3,"1,260",310,160,190,"1,100","1,840",750,"1,220",520,"4,330","3,300","20,710"
202305010512,12 R,4歳以上2勝クラス,ダ左1600m,天候 : 晴,ダート : 不良,発走 : 16:25,2023年2月11日,1回東京5日目,16,1,2,5,9,4,8,990,270,150,190,"1,620","2,370",910,"1,270",440,"6,550","4,470","31,740"
202305010601,1 R,3歳未勝利,ダ左1400m,天候 : 晴,ダート : 重,発走 : 10:10,2023年2月12日,1回東京6日目,16,7,13,8,15,4,8,150,110,120,130,240,250,140,200,360,370,420,"1,010"
202305010602,2 R,3歳未勝利,ダ左2100m,天候 : 晴,ダート : 重,発走 : 10:40,2023年2月12日,1回東京6日目,16,4,7,5,10,5,9,"1,850",450,630,170,"1,950","27,300","5,340","1,600","2,670","54,860","41,630","466,750"
202305010603,3 R,3歳未勝利,ダ左1600m,天候 : 晴,ダート : 重,発走 : 11:10,2023年2月12日,1回東京6日目,16,4,8,4,7,5,10,330,160,190,350,920,930,350,"1,160","1,120","1,460","5,550","15,600"
202305010604,4 R,3歳新馬,ダ左1600m,天候 : 晴,ダート : 重,発走 : 11:40,2023年2月12日,1回東京6日目,15,4,6,5,8,3,5,"12,510","1,980",200,510,"9,910","22,470","6,300","23,470","1,690","74,220","140,070","1,334,810"
202305010605,5 R,3歳未勝利,芝左1800m,天候 : 晴,芝 : 良,発走 : 12:30,2023年2月12日,1回東京6日目,16,2,3,6,12,8,16,240,120,160,250,880,790,340,560,940,"1,420","2,330","9,300"
202305010606,6 R,4歳以上1勝クラス,芝左2400m,天候 : 晴,芝 : 良,発走 : 13:00,2023年2月12日,1回東京6日目,10,8,9,6,6,3,3,690,220,180,320,400,"1,350",480,920,630,"2,810","3,510","19,600"
202305010607,7 R,3歳1勝クラス,ダ左1600m,天候 : 晴,ダート : 重,発走 : 13:30,2023年2月12日,1回東京6日目,15,8,14,4,6,8,15,860,250,330,140,380,"8,190","2,580",520,"1,010","15,180","6,440","65,380"
202305010608,8 R,4歳以上2勝クラス,芝左1600m,天候 : 晴,芝 : 良,発走 : 14:01,2023年2月12日,1回東京6日目,12,8,12,6,8,3,3,140,110,110,350,150,170,130,640,850,240,"1,180","2,510"
202305010609,9 R,初音ステークス ,芝左1800m,天候 : 晴,芝 : 良,"発走 : 14:40

過去の初音ステークス",2023年2月12日,1回東京6日目,16,5,10,1,1,5,9,"3,130",890,220,930,"3,230","6,860","2,130","14,270","2,810","18,370","84,970","526,580"
202305010610,10 R,バレンタインS ,ダ左1400m,天候 : 晴,ダート : 重,"発走 : 15:15

過去のバレンタインS",2023年2月12日,1回東京6日目,16,3,5,8,15,7,14,640,280,"1,420",510,"1,640","21,010","6,650","1,480","9,510","35,740","99,110","443,940"
202305010611,11 R,第57回共同通信杯(G3),芝左1800m,天候 : 晴,芝 : 良,"発走 : 15:45

過去の共同通信杯",2023年2月12日,1回東京6日目,12,6,8,5,5,1,1,410,150,250,130,650,"1,940",600,310,800,"3,610","2,480","13,800"
202305010612,12 R,4歳以上2勝クラス,ダ左1400m,天候 : 曇,ダート : 重,発走 : 16:25,2023年2月12日,1回東京6日目,16,3,5,5,9,6,12,"4,130","1,030",340,520,"8,110","15,610","4,950","9,680","3,120","42,030","104,020","592,880"
202305010701,1 R,3歳未勝利,ダ左1400m,天候 : 晴,ダート : 稍重,発走 : 10:10,2023年2月18日,1回東京7日目,16,5,9,7,13,8,16,390,150,130,200,610,780,310,750,540,"1,450","2,230","8,960"
202305010702,2 R,3歳新馬,ダ左1400m,天候 : 晴,ダート : 稍重,発走 : 10:40,2023年2月18日,1回東京7日目,16,8,16,5,9,8,15,170,110,210,160,690,930,380,310,810,"1,280","1,490","6,260"
202305010703,3 R,3歳未勝利,ダ左1600m,天候 : 晴,ダート : 稍重,発走 : 11:10,2023年2月18日,1回東京7日目,16,2,4,8,15,6,12,180,110,150,170,580,610,230,280,510,750,"1,160","3,510"
202305010704,4 R,4歳以上1勝クラス,ダ左1600m,天候 : 晴,ダート : 稍重,発走 : 11:40,2023年2月18日,1回東京7日目,16,2,3,3,5,1,2,"2,860",620,500,330,"11,660","15,030","4,140","2,260","1,900","34,010","25,460","232,620"
202305010705,5 R,3歳未勝利,芝左2400m,天候 : 晴,芝 : 良,発走 : 12:30,2023年2月18日,1回東京7日目,18,8,18,3,6,2,4,"1,610",360,"1,050",160,"6,200","35,500","7,710",840,"2,690","86,420","31,660","317,350"
202305010706,6 R,3歳未勝利,芝左1600m,天候 : 晴,芝 : 良,発走 : 13:05,2023年2月18日,1回東京7日目,16,4,7,2,4,1,2,150,110,170,630,340,540,270,"1,350","4,990",740,"9,490","22,960"
202305010707,7 R,4歳以上1勝クラス,ダ左1400m,天候 : 晴,ダート : 稍重,発走 : 13:35,2023年2月18日,1回東京7日目,16,1,2,6,11,7,14,360,150,170,330,820,790,350,930,"1,180","1,510","4,200","16,620"
202305010708,8 R,4歳以上2勝クラス,ダ左2100m,天候 : 晴,ダート : 稍重,発走 : 14:05,2023年2月18日,1回東京7日目,16,8,16,6,11,2,4,"2,680","1,100",290,360,"4,450","4,700","1,170","1,840",460,"13,020","7,780","79,440"
202305010709,9 R,フリージア賞 ,芝左2000m,天候 : 晴,芝 : 良,"発走 : 14:35

過去のフリージア賞",2023年2月18日,1回東京7日目,10,6,6,4,4,7,7,"2,650",510,180,230,"7,390","6,030","1,800","3,180",740,"16,730","13,450","124,580"
202305010710,10 R,金蹄ステークス ,ダ左2100m,天候 : 晴,ダート : 稍重,"発走 : 15:10

過去の金蹄ステークス",2023年2月18日,1回東京7日目,16,1,1,5,10,3,5,440,150,320,130,"1,370","3,480","1,140",270,820,"5,030","2,640","19,420"
202305010711,11 R,第73回ダイヤモンドS(G3),芝左3400m,天候 : 晴,芝 : 良,"発走 : 15:45

過去のダイヤモンドS",2023年2月18日,1回東京7日目,16,2,4,3,5,1,2,370,160,"1,140",150,"4,640","18,950","4,700",290,"4,390","26,040","17,300","121,000"
202305010712,12 R,4歳以上2勝クラス,芝左1800m,天候 : 晴,芝 : 良,発走 : 16:25,2023年2月18日,1回東京7日目,12,6,8,5,6,5,5,580,220,210,240,"1,030","1,910",760,"1,000","1,020","3,640","5,440","26,080"
202305010801,1 R,3歳未勝利,ダ左1400m,天候 : 曇,ダート : 稍重,発走 : 10:05,2023年2月19日,1回東京8日目,16,6,12,6,11,2,3,190,120,"1,050",370,"5,490","6,960","2,690",680,"6,860","8,690","18,540","80,650"
202305010802,2 R,3歳未勝利,ダ左2100m,天候 : 曇,ダート : 稍重,発走 : 10:35,2023年2月19日,1回東京8日目,16,4,8,3,5,4,7,"13,610","1,780",150,110,400,"59,500","9,960","3,350",240,"163,640","19,880","431,210"
202305010803,3 R,3歳1勝クラス,ダ左1400m,天候 : 曇,ダート : 稍重,発走 : 11:10,2023年2月19日,1回東京8日目,16,8,16,4,7,7,13,710,180,140,110,"1,140","1,510",360,330,200,"3,130",990,"7,500"
202305010804,4 R,3歳未勝利,芝左1800m,天候 : 曇,芝 : 良,発走 : 11:35,2023年2月19日,1回東京8日目,16,2,4,2,3,3,6,"7,920","1,190",250,810,"15,850","18,240","4,850","9,560","3,070","48,500","110,380","900,430"
202305010805,5 R,3歳新馬,ダ左1600m,天候 : 曇,ダート : 良,発走 : 12:25,2023年2月19日,1回東京8日目,16,7,14,8,15,1,2,210,110,120,270,210,220,150,760,660,420,"1,240","3,380"
202305010806,6 R,3歳1勝クラス,芝左1600m,天候 : 曇,芝 : 良,発走 : 12:55,2023年2月19日,1回東京8日目,12,4,4,7,10,8,12,320,150,160,270,550,610,280,750,510,"1,310","1,680","7,060"
202305010807,7 R,4歳以上1勝クラス,芝左1800m,天候 : 曇,芝 : 良,発走 : 13:25,2023年2月19日,1回東京8日目,16,2,3,2,4,8,16,410,180,140,"1,230",760,680,310,"3,840","2,510","1,480","10,900","53,620"
202305010808,8 R,4歳以上2勝クラス,芝左1400m,天候 : 曇,芝 : 良,発走 : 13:55,2023年2月19日,1回東京8日目,10,8,10,2,2,5,5,"1,620",250,130,110,"2,010","2,070",610,500,190,"6,510","1,460","16,010"
202305010809,9 R,ヒヤシンスステークス(L),ダ左1600m,天候 : 晴,ダート : 良,"発走 : 14:25

過去のヒヤシンスステークス",2023年2月19日,1回東京8日目,14,3,3,7,11,7,12,210,120,930,760,"1,980","4,260","1,380","1,740","8,160","5,280","29,180","111,400"
202305010810,10 R,アメジストステークス ,芝左2000m,天候 : 晴,芝 : 良,"発走 : 15:01

過去のアメジストステークス",2023年2月19日,1回東京8日目,14,6,10,4,5,1,1,180,110,460,330,850,"2,270",930,640,"2,880","3,530","7,240","25,650"
202305010811,11 R,第40回フェブラリーS(G1),ダ左1600m,天候 : 晴,ダート : 良,"発走 : 15:40

過去のフェブラリーS",2023年2月19日,1回東京8日目,16,4,7,8,15,3,6,220,130,230,260,"1,140",970,450,470,"1,180","1,420","2,630","7,700"
202305010812,12 R,大島特別 ,ダ左1400m,天候 : 晴,ダート : 良,"発走 : 16:25

過去の大島特別",2023年2月19日,1回東京8日目,16,8,15,7,13,4,8,330,130,140,110,660,700,240,200,270,"1,200",580,"3,480"
202306020101,1 R,3歳未勝利,ダ右1800m,天候 : 晴,ダート : 良,発走 : 10:05,2023年2月25日,2回中山1日目,16,4,7,7,13,1,1,160,110,110,200,200,220,140,440,640,290,"1,020","2,050"
202306020102,2 R,3歳未勝利,ダ右1200m,天候 : 晴,ダート : 良,発走 : 10:35,2023年2月25日,2回中山1日目,16,3,6,4,8,7,13,630,170,140,240,530,690,320,770,650,"1,830","2,530","16,220"
202306020103,3 R,3歳未勝利,ダ右1800m,天候 : 晴,ダート : 良,発走 : 11:05,2023年2月25日,2回中山1日目,16,8,16,8,15,5,9,360,330,370,"1,140","1,030","1,270",550,"1,640","1,770","2,110","9,020","27,130"
202306020104,4 R,3歳未勝利,ダ右1200m,天候 : 晴,ダート : 良,発走 : 11:35,2023年2月25日,2回中山1日目,16,4,7,1,1,5,9,"1,350",530,190,450,"1,620","3,940","1,340","2,360",870,"8,320","13,990","78,530"
202306020105,5 R,3歳未勝利,芝右 外1600m,天候 : 曇,芝 : 良,発走 : 12:25,2023年2月25日,2回中山1日目,16,4,8,3,5,1,1,"2,890",840,700,240,"13,900","33,610","8,300","2,440","1,870","65,420","55,080","426,480"
202306020106,6 R,3歳未勝利,芝右2000m,天候 : 曇,芝 : 良,発走 : 12:55,2023年2月25日,2回中山1日目,17,8,17,7,14,5,9,"1,460",500,380,250,"2,510","13,000","3,860","2,040","1,320","22,370","28,890","165,130"
202306020107,7 R,3歳1勝クラス,ダ右1800m,天候 : 曇,ダート : 良,発走 : 13:25,2023年2月25日,2回中山1日目,12,6,7,7,10,7,9,660,240,230,"1,030","1,620","3,440","1,090","10,570","4,860","5,690","75,300","342,740"
202306020108,8 R,4歳以上1勝クラス,ダ右1800m,天候 : 曇,ダート : 良,発走 : 14:01,2023年2月25日,2回中山1日目,16,2,4,5,10,1,1,370,190,620,270,840,"4,830","2,050",910,"2,990","7,790","13,560","60,300"
202306020109,9 R,水仙賞 ,芝右 外2200m,天候 : 曇,芝 : 良,"発走 : 14:35

過去の水仙賞",2023年2月25日,2回中山1日目,8,7,7,6,6,5,5,200,110,140,110,590,0,220,150,280,890,440,"1,880"
202306020110,10 R,富里特別 ,芝右1800m,天候 : 曇,芝 : 良,"発走 : 15:10

過去の富里特別",2023年2月25日,2回中山1日目,10,5,5,1,1,7,8,500,180,110,330,440,440,230,870,360,"1,090","1,680","8,110"
202306020111,11 R,幕張ステークス ,芝右 外1600m,天候 : 曇,芝 : 良,"発走 : 15:45

過去の幕張ステークス",2023年2月25日,2回中山1日目,16,2,4,5,9,4,7,200,120,440,230,"1,000","2,520",880,460,"2,420","3,430","6,480","26,020"
202306020112,12 R,4歳以上2勝クラス,ダ右1200m,天候 : 曇,ダート : 良,発走 : 16:25,2023年2月25日,2回中山1日目,14,4,6,5,8,4,5,260,110,130,120,270,430,190,180,220,700,370,"1,580"
202306020201,1 R,3歳未勝利,ダ右1200m,天候 : 晴,ダート : 良,発走 : 10:10,2023年2月26日,2回中山2日目,16,6,12,3,5,2,4,260,110,140,110,620,730,280,170,310,"1,150",650,"2,700"
202306020202,2 R,3歳未勝利,ダ右1800m,天候 : 晴,ダート : 良,発走 : 10:40,2023年2月26日,2回中山2日目,16,2,4,5,9,6,11,110,100,190,310,310,550,280,540,"2,230",600,"2,910","5,750"
202306020203,3 R,3歳未勝利,ダ右1200m,天候 : 晴,ダート : 良,発走 : 11:10,2023年2月26日,2回中山2日目,16,8,15,7,14,2,3,190,110,120,160,290,290,150,230,360,440,520,"1,770"
202306020204,4 R,3歳未勝利,ダ右1800m,天候 : 晴,ダート : 良,発走 : 11:40,2023年2月26日,2回中山2日目,16,6,11,4,8,6,12,440,180,260,540,"1,080","1,270",500,"1,170","1,950","2,390","7,510","28,930"
202306020205,5 R,3歳未勝利,芝右2000m,天候 : 晴,芝 : 良,発走 : 12:30,2023年2月26日,2回中山2日目,18,2,4,1,2,7,14,"1,180",330,190,300,630,"4,310","1,480","1,900","1,100","8,800","13,410","76,390"
202306020206,6 R,4歳以上1勝クラス,ダ右1800m,天候 : 晴,ダート : 良,発走 : 13:00,2023年2月26日,2回中山2日目,15,2,3,8,14,5,9,640,180,120,190,760,890,360,580,370,"2,090","1,930","11,550"
202306020207,7 R,3歳1勝クラス,芝右 外1600m,天候 : 晴,芝 : 良,発走 : 13:30,2023年2月26日,2回中山2日目,12,4,4,5,6,5,5,140,110,130,150,230,350,170,250,510,410,600,"1,450"
202306020208,8 R,4歳以上1勝クラス,ダ右1200m,天候 : 晴,ダート : 良,発走 : 14:01,2023年2月26日,2回中山2日目,16,4,8,1,2,2,4,490,190,150,150,"1,460","1,600",670,510,320,"2,650","1,590","8,070"
202306020209,9 R,デイジー賞 ,芝右1800m,天候 : 晴,芝 : 良,"発走 : 14:35

過去のデイジー賞",2023年2月26日,2回中山2日目,9,6,6,8,9,7,7,680,130,110,120,600,580,220,320,150,"1,830",470,"5,320"
202306020210,10 R,ブラッドストーンS ,ダ右1200m,天候 : 晴,ダート : 良,"発走 : 15:10

過去のブラッドストーンS",2023年2月26日,2回中山2日目,16,2,4,8,15,3,5,250,140,400,300,"2,680","2,890","1,210",620,"1,860","4,530","7,420","30,360"
202306020211,11 R,第97回中山記念(G2),芝右1800m,天候 : 晴,芝 : 良,"発走 : 15:45

過去の中山記念",2023年2月26日,2回中山2日目,14,7,11,8,13,3,4,920,290,430,430,"1,810","5,340","1,520","2,000","2,280","10,280","20,170","129,610"
202306020212,12 R,4歳以上2勝クラス,ダ右1800m,天候 : 晴,ダート : 良,発走 : 16:25,2023年2月26日,2回中山2日目,16,1,1,6,12,3,5,390,150,130,340,350,430,230,980,720,940,"1,950","7,430"
202307011101,1 R,3歳未勝利,ダ左1800m,天候 : 晴,ダート : 良,発走 : 10:01,2023年2月4日,1回中京11日目,15,7,13,2,2,2,3,340,210,450,330,470,"3,240","1,060",860,"1,870","4,410","10,000","35,570"
202307011102,2 R,3歳未勝利,ダ左1400m,天候 : 晴,ダート : 良,発走 : 10:30,2023年2月4日,1回中京11日目,16,5,9,7,14,4,8,"1,710",270,190,110,"3,140","4,230","1,040",410,290,"11,990","2,170","31,800"
202307011103,3 R,3歳未勝利,ダ左1900m,天候 : 晴,ダート : 良,発走 : 11:00,2023年2月4日,1回中京11日目,16,6,11,7,14,8,16,490,160,160,260,720,840,320,870,800,"1,880","3,080","15,050"
202307011104,4 R,3歳新馬,ダ左1800m,天候 : 晴,ダート : 良,発走 : 11:30,2023年2月4日,1回中京11日目,9,8,8,6,6,4,4,"1,830",520,200,210,"1,370","5,250","1,320","1,470",540,"11,210","7,710","59,950"
202307011105,5 R,3歳未勝利,芝左2200m,天候 : 晴,芝 : 良,発走 : 12:20,2023年2月4日,1回中京11日目,13,8,13,5,7,7,10,220,110,210,210,"1,140","1,260",470,410,940,"1,790","2,660","9,990"
202307011106,6 R,4歳以上1勝クラス,ダ左1200m,天候 : 晴,ダート : 良,発走 : 12:55,2023年2月4日,1回中京11日目,16,4,7,7,13,2,4,"2,800",550,"1,870",140,"18,660","114,310","22,220","1,300","5,080","240,560","73,660","1,079,200"
202307011107,7 R,4歳以上1勝クラス,ダ左1900m,天候 : 晴,ダート : 良,発走 : 13:25,2023年2月4日,1回中京11日目,11,7,9,7,8,8,11,350,150,180,610,"1,000","1,020",370,"1,090","1,300","1,860","4,860","23,010"
202307011108,8 R,4歳以上2勝クラス,ダ左1400m,天候 : 晴,ダート : 良,発走 : 13:55,2023年2月4日,1回中京11日目,16,1,1,3,6,3,5,150,110,210,"1,740",520,480,290,"3,940","10,340",630,"16,470","39,990"
202307011109,9 R,トリトンステークス ,芝左1400m,天候 : 晴,芝 : 良,"発走 : 14:25

過去のトリトンステークス",2023年2月4日,1回中京11日目,9,2,2,8,9,6,6,200,110,170,130,750,900,280,170,370,"1,260",580,"2,750"
202307011110,10 R,エルフィンステークス(L),芝左1600m,天候 : 晴,芝 : 良,"発走 : 15:01

過去のエルフィンステークス",2023年2月4日,1回中京11日目,11,5,5,8,11,7,8,"1,020",310,240,250,"1,670","3,800","1,410","1,980","1,250","8,160","13,230","86,510"
202307011111,11 R,アルデバランS ,ダ左1900m,天候 : 晴,ダート : 良,"発走 : 15:35

過去のアルデバランS",2023年2月4日,1回中京11日目,16,4,7,1,2,2,4,640,220,850,140,"4,480","11,590","3,640",420,"2,490","19,820","11,450","76,870"
202307011112,12 R,4歳以上2勝クラス,芝左2000m,天候 : 晴,芝 : 良,発走 : 16:10,2023年2月4日,1回中京11日目,11,2,2,7,8,1,1,830,350,330,"1,370","1,270","2,550",930,"4,690","5,980","5,670","47,780","242,670"
202307011201,1 R,3歳未勝利,ダ左1800m,天候 : 晴,ダート : 良,発走 : 10:01,2023年2月5日,1回中京12日目,11,4,4,3,3,7,9,330,150,170,"1,670","1,000",900,330,"4,740","4,680","1,690","20,260","54,110"
202307011202,2 R,3歳未勝利,ダ左1400m,天候 : 晴,ダート : 良,発走 : 10:30,2023年2月5日,1回中京12日目,15,4,6,8,15,4,7,260,110,130,110,330,870,250,130,250,"1,460",360,"2,590"
202307011203,3 R,3歳未勝利,ダ左1200m,天候 : 晴,ダート : 良,発走 : 11:00,2023年2月5日,1回中京12日目,16,8,15,4,7,3,6,140,110,700,540,"2,310","4,400","1,370","1,060","18,220","4,990","54,820","127,840"
202307011204,4 R,3歳1勝クラス,ダ左1800m,天候 : 晴,ダート : 良,発走 : 11:30,2023年2月5日,1回中京12日目,8,7,7,4,4,3,3,180,110,280,140,"1,400",0,390,190,900,"1,750","1,700","6,450"
