date,where_racecourse,weather,race_round,race_title,race_id,total_horse_number,frame_number,horse_number,odds,popular,rank,rider_id,burden_weight,race_course,ground_status,goal_time,goal_time_dif,half_way_rank,pace,last_time,horse_weight,runner_up_horse_id,prize,horse_id,target_race_id
2018/02/25,2中山2,曇,11,中山記念(G2),201806020211,10,7,7,36.1,8,6,00684,56,芝1800,良,1:47.9,0.3,3-3-3-3,36.2-36.6,35.4,506(+2),2014100222, ,2009102678,201709020411
2018/01/21,1中山7,晴,11,アメリカジョッキーC(G2),201806010711,11,6,6,86.8,9,4,00663,56,芝2200,良,2:13.8,0.5,6-6-3-4,36.3-36.0,35.0,504(-4),2014106010,930.0,2009102678,201709020411
2017/11/26,5東京8,晴,11,ジャパンC(G1),201705050811,17,4,7,445.8,17,17,05243,57,芝2400,良,2:26.0,2.3,2-2-2-2,36.3-35.1,37.2,508(0),2012104759, ,2009102678,201709020411
2017/10/29,4東京9,雨,11,天皇賞(秋)(G1),201705040911,18,3,6,131.5,15,7,05243,58,芝2000,不,2:09.9,1.6,17-14-10,38.6-38.7,39.6,508(+4),2012102013, ,2009102678,201709020411
2017/09/24,4中山7,曇,11,産経賞オールカマー(G2),201706040711,17,4,7,135.2,14,6,05243,56,芝2200,良,2:14.1,0.3,2-2-2-2,37.7-34.8,34.6,504(+4),2012104669, ,2009102678,201709020411
2017/08/20,2札幌2,晴,11,札幌記念(G2),201701020211,13,6,9,45.8,10,12,00700,57,芝2000,良,2:01.5,1.1,6-7-6-8,35.4-35.7,36.1,500(-2),2011102151, ,2009102678,201709020411
2017/06/04,3東京2,晴,11,安田記念(G1),201705030211,18,1,2,138.9,15,13,00700,58,芝1600,良,1:32.7,1.2,3-3,33.9-34.4,35.4,502(+2),2011104063, ,2009102678,201709020411
2017/04/02,2阪神4,晴,11,大阪杯(G1),201709020411,14,6,9,229.5,13,10,00700,57,芝2000,良,2:00.1,1.2,7-7-8-7,35.5-35.3,34.9,500(-4),2012102013, ,2009102678,201709020411
2016/12/10,5阪神3,晴,11,チャレンジC(G3),201609050311,18,8,16,6.5,3,9,00666,58.5,芝1800,稍,1:46.8,0.3,7-7,35.3-36.1,35.5,504(-2),2013102938, ,2009102678,201709020411
2016/11/20,5京都6,曇,11,マイルチャンピオンS(G1),201608050611,18,1,1,23.5,10,10,00666,57,芝1600,良,1:33.7,0.6,7-7,34.4-35.6,35.5,506(0),2011103916, ,2009102678,201709020411
2016/10/09,4東京2,曇,11,毎日王冠(G2),201605040211,12,5,5,7.1,4,6,00666,57,芝1800,稍,1:47.5,0.9,3-3-3,35.8-34.5,34.9,506(+6),2012104669, ,2009102678,201709020411
2016/06/05,3東京2,晴,11,安田記念(G1),201605030211,12,4,4,31.1,7,6,00666,58,芝1600,良,1:33.3,0.3,3-3,35.0-33.9,33.9,500(-6),2010103783, ,2009102678,201709020411
2016/03/26,3中山1,晴,11,日経賞(G2),201606030111,9,3,3,9.0,5,5,01026,57,芝2500,良,2:37.3,0.5,1-1-1-1,31.7-33.9,34.4,506(-4),2011105266,670.0,2009102678,201709020411
2016/01/24,1中山8,晴,11,アメリカジョッキーC(G2),201606010811,16,2,3,5.0,2,1,00666,57,芝2200,良,2:12.0,-0.2,6-7-6-4,36.3-35.4,34.9,510(+12),2009105928,"6,312.0",2009102678,201709020411
2015/12/05,4中京1,晴,11,金鯱賞(G2),201507040111,12,1,1,3.7,1,2,00700,57,芝2000,良,1:59.0,0.2,3-3-3-2,35.4-34.9,34.9,498(0),2008103100,"2,424.4",2009102678,201709020411
2015/11/01,4東京9,晴,11,天皇賞(秋)(G1),201505040911,18,1,1,8.3,3,8,00700,58,芝2000,良,1:58.9,0.5,5-8-10,36.4-34.0,33.9,498(-2),2010104298, ,2009102678,201709020411
2015/10/11,4東京2,曇,11,毎日王冠(G2),201505040211,13,4,4,6.7,4,2,00700,57,芝1800,良,1:45.8,0.2,5-5-5,35.9-34.0,33.6,500(+4),2011101273,"2,626.0",2009102678,201709020411
2015/08/23,2札幌2,晴,11,札幌記念(G2),201501020211,15,6,11,11.1,5,1,00700,57,芝2000,良,1:59.0,0.0,2-3-2-2,35.1-36.2,36.0,496(0),2008104835,"6,905.0",2009102678,201709020411
2015/06/14,3東京4,曇,11,エプソムC(G3),201505030411,13,8,12,7.1,4,3,00700,57,芝1800,良,1:45.5,0.1,10-10-8,35.6-34.6,34.1,496(+8),2011101273,"1,006.9",2009102678,201709020411
2015/03/14,2中京1,晴,11,中日新聞杯(G3),201507020111,18,1,1,8.0,5,1,00700,57,芝2000,良,2:01.2,-0.2,7-7-10-7,36.8-36.0,35.3,488(-10),2008103265,"4,063.0",2009102678,201709020411
2015/01/25,1中山9,晴,11,アメリカジョッキーC(G2),201506010911,17,3,6,69.0,11,5,00700,56,芝2200,良,2:14.0,0.4,3-4-6-5,37.7-34.6,34.4,498(-2),2009103847,600.0,2009102678,201709020411
2014/11/30,5東京9,晴,11,ジャパンC(G1),201405050911,18,7,13,138.5,14,15,05498,57,芝2400,良,2:26.0,2.9,8-10-12-13,36.0-35.2,36.8,500(+2),2010104155, ,2009102678,201709020411
2014/11/02,4東京9,晴,11,天皇賞(秋)(G1),201405040911,18,4,8,31.6,8,12,00700,58,芝2000,良,2:00.3,0.6,10-13-12,36.4-34.6,34.4,498(+4),2009105961, ,2009102678,201709020411
2014/10/12,4東京2,晴,11,毎日王冠(G2),201405040211,15,1,1,11.5,7,4,00700,56,芝1800,良,1:45.3,0.1,4-5-5,35.4-34.3,33.8,494(+2),2009105742,930.0,2009102678,201709020411
2014/06/15,3東京4,晴,11,エプソムC(G3),201405030411,17,1,1,4.3,2,1,00700,56,芝1800,良,1:46.2,0.0,4-8-9,35.9-34.2,33.6,492(+6),2008104087,"4,063.0",2009102678,201709020411
2014/05/17,3京都7,晴,11,都大路S(OP),201408030711,18,6,12,3.2,1,2,01026,56,芝1800,良,1:44.8,0.9,8-8,33.9-34.4,34.3,486(+2),2009105989,892.8,2009102678,201709020411
2014/03/09,1阪神4,晴,11,大阪城S(OP),201409010411,12,7,10,3.0,2,2,00700,56,芝1800,良,1:45.9,0.2,6-6,34.8-35.5,35.2,484(-10),2010102459,887.8,2009102678,201709020411
2014/01/05,1中山1,晴,11,日刊スポ賞中山金杯(G3),201406010111,16,4,8,3.0,1,3,00700,55,芝2000,良,2:00.3,0.2,9-9-7-6,35.1-36.6,35.0,494(+14),2008102978,"1,008.6",2009102678,201709020411
2013/11/17,3福島6,晴,11,福島記念(G3),201303030611,16,5,10,2.7,1,4,00700,55,芝2000,良,1:57.4,0.1,11-12-5-6,33.7-34.9,34.9,480(-8),2007102829,600.0,2009102678,201709020411
2013/10/20,4東京7,雨,10,甲斐路S(1600万下),201305040710,12,6,8,2.8,1,1,00733,57,芝1800,不,1:51.8,-0.2,3-4-4,38.1-35.5,35.2,488(+6),2010110014,"1,766.6",2009102678,201709020411
2013/09/14,4中山3,晴,11,レインボーS(1600万下),201306040311,12,6,8,3.5,2,2,00700,57,芝2000,良,2:00.4,0.0,4-4-3-2,35.6-34.6,34.2,482(-6),2009106171,707.4,2009102678,201709020411
2013/08/11,3函館6,晴,10,日高特別(1000万下),201302030610,13,2,2,2.9,1,1,00700,57,芝2000,良,2:02.5,-0.1,3-3-2-2,35.9-36.8,36.6,488(+6),2009104317,"1,469.4",2009102678,201709020411
2013/06/23,1函館4,晴,10,奥尻特別(500万下),201302010410,8,7,7,1.8,1,1,00700,57,芝1800,良,1:47.5,-0.4,7-7-3-3,35.7-34.7,34.3,482(-6),2010106312,"1,021.5",2009102678,201709020411
2013/05/25,2東京11,晴,8,4歳以上500万下,201305021108,18,3,6,3.8,1,1,00700,57,芝1800,良,1:46.5,-0.3,7-8-7,35.3-34.3,33.4,488(0),2009105801,720.0,2009102678,201709020411
2013/05/11,2東京7,雨,8,4歳以上500万下,201305020708,16,7,14,7.7,5,2,00666,57,ダ1600,稍,1:37.3,0.0,5-4,35.0-37.2,36.8,488(-10),2009105762,290.0,2009102678,201709020411
2013/03/17,2中山8,晴,8,4歳以上500万下,201306020808,16,1,2,3.7,2,6,05473,57,芝2000,良,2:01.7,0.5,4-3-5-6,35.8-34.9,35.1,498(-6),2009105855, ,2009102678,201709020411
2013/01/26,1東京1,晴,8,4歳以上500万下,201305010108,16,3,5,3.5,1,5,00666,56,ダ1600,良,1:38.9,0.4,14-14,35.5-37.0,36.3,504(+2),2009105877,72.0,2009102678,201709020411
2012/12/24,5中山9,晴,7,3歳以上500万下,201206050907,18,1,1,8.0,4,6,00689,56,芝2000,良,2:03.6,0.5,11-13-12-10,36.9-35.4,35.2,502(+4),2009101701, ,2009102678,201709020411
2012/11/25,5東京8,晴,6,3歳以上500万下,201205050806,18,4,7,3.1,2,10,05339,55,芝2400,良,2:25.9,1.1,4-5-6-6,36.0-35.8,35.1,498(-6),2009106099, ,2009102678,201709020411
2012/09/22,4中山6,曇,9,行川特別(500万下),201206040609,12,5,5,3.0,2,2,00663,54,芝2000,良,1:59.3,0.2,11-11-11-10,35.8-35.6,34.6,504(+12),2008102071,398.2,2009102678,201709020411
2012/09/01,3新潟7,晴,9,浦佐特別(500万下),201204030709,14,3,3,2.5,1,2,00663,54,芝2000,良,1:59.3,0.4,5-4,35.3-33.5,33.6,492(+6),2008102880,400.4,2009102678,201709020411
2012/08/05,2新潟8,晴,9,燕特別(500万下),201204020809,16,5,9,1.8,1,3,00663,54,芝2000,良,1:59.5,0.1,5-5,35.2-34.4,33.7,486(0),2009105737,245.5,2009102678,201709020411
2012/07/07,2福島7,雨,9,南相馬特別(500万下),201203020709,12,8,11,2.7,1,2,00641,54,芝2000,不,2:03.4,0.1,8-7-9-4,36.5-35.9,35.4,486(0),2009106104,400.4,2009102678,201709020411
2012/06/10,3東京4,晴,4,3歳未勝利,201205030404,16,6,12,2.9,2,1,00666,56,芝2000,重,2:03.5,0.0,12-12-11,38.2-35.3,33.9,486(+2),2009101701,460.0,2009102678,201709020411
2012/05/27,2東京12,晴,4,3歳未勝利,201205021204,18,3,5,3.7,2,4,00666,56,芝1800,良,1:48.0,0.3,14-12-12,35.9-34.7,34.2,484(+18),2009110017,75.0,2009102678,201709020411
2012/02/26,2中山2,曇,6,3歳新馬,201206020206,16,5,9,1.9,1,3,00666,56,芝2000,重,2:09.2,0.3,10-10-2-3,38.8-36.0,36.2,466(0),2009110095,150.0,2009102678,201709020411
2019/08/18,2札幌2,晴,11,札幌記念(G2),201901020211,14,8,13,172.2,12,13,00660,57,芝2000,良,2:02.7,2.6,6-7-8-11,36.1-36.1,37.5,480(-6),2015104882, ,2011102151,201709020411
2019/06/02,3東京2,曇,11,安田記念(G1),201905030211,16,2,3,203.5,15,11,00660,58,芝1600,良,1:31.9,1.0,11-12,34.5-33.9,33.3,486(+2),2015104688, ,2011102151,201709020411
2019/03/23,3中山1,曇,11,日経賞(G2),201906030111,12,4,4,8.2,4,3,00660,56,芝2500,稍,2:34.6,0.4,5-5-7-5,31.3-35.4,35.2,484(-4),2015102420,"1,712.2",2011102151,201709020411
2019/01/20,1中山7,晴,11,アメリカジョッキーC(G2),201906010711,11,8,11,13.6,4,5,00663,56,芝2200,良,2:14.3,0.6,7-8-9-8,36.7-34.6,34.4,488(+2),2013105880,620.0,2011102151,201709020411
2018/12/23,5中山8,曇,11,有馬記念(G1),201806050811,16,8,16,147.0,15,7,01075,57,芝2500,稍,2:32.9,0.7,13-14-14-12,30.2-36.9,35.6,486(+18),2015104882, ,2011102151,201709020411
2018/10/28,4東京9,晴,11,天皇賞(秋)(G1),201805040911,12,8,12,135.2,10,6,01075,58,芝2000,良,1:57.6,0.8,9-8-8,36.2-34.5,33.8,468(-12),2014106201, ,2011102151,201709020411
2018/08/19,2札幌2,曇,11,札幌記念(G2),201801020211,16,5,9,13.1,7,6,01095,57,芝2000,稍,2:01.5,0.4,9-9-9-3,34.4-37.6,37.1,480(+2),2014105304, ,2011102151,201709020411
2018/07/15,2函館4,晴,11,函館記念(G3),201802020411,15,2,3,11.5,7,2,01075,57.5,芝2000,良,1:59.9,0.1,7-7-8-5,35.1-35.0,34.6,478(-8),2011104182,"1,615.2",2011102151,201709020411
2018/03/24,3中山1,晴,11,日経賞(G2),201806030111,15,6,11,12.3,6,3,01075,57,芝2500,良,2:34.1,0.2,10-10-11-10,31.0-36.0,34.6,486(-4),2013104849,"1,715.0",2011102151,201709020411
2018/02/25,2中山2,曇,11,中山記念(G2),201806020211,10,2,2,7.1,4,4,00663,57,芝1800,良,1:47.8,0.2,5-5-5-5,36.2-36.6,34.9,490(-4),2014100222,930.0,2011102151,201709020411
2017/12/24,5中山8,晴,11,有馬記念(G1),201706050811,16,5,9,72.9,13,16,00663,57,芝2500,良,2:35.5,1.9,8-8-8-8,30.3-35.2,36.6,494(+12),2012102013, ,2011102151,201709020411
2017/10/29,4東京9,雨,11,天皇賞(秋)(G1),201705040911,18,1,1,52.5,12,8,00663,58,芝2000,不,2:10.2,1.9,2-2-2,38.6-38.7,40.4,482(+6),2012102013, ,2011102151,201709020411
2017/08/20,2札幌2,晴,11,札幌記念(G2),201701020211,13,1,1,19.9,6,1,00663,57,芝2000,良,2:00.4,0.0,6-7-6-6,35.4-35.7,35.0,476(+2),2009106464,"7,091.0",2011102151,201709020411
2017/07/16,2函館4,曇,11,函館記念(G3),201702020411,16,8,16,21.3,8,9,00663,56,芝2000,重,2:02.0,0.8,12-12-14-14,35.6-36.2,35.9,474(-4),2011104117, ,2011102151,201709020411
2017/04/02,2阪神4,晴,11,大阪杯(G1),201709020411,14,4,6,69.6,9,13,00660,57,芝2000,良,2:00.9,2.0,3-3-5-7,35.5-35.3,35.9,478(-6),2012102013, ,2011102151,201709020411
2017/02/26,2中山2,晴,11,中山記念(G2),201706020211,11,5,5,45.3,8,2,00660,56,芝1800,良,1:47.7,0.1,9-8-8-7,37.4-34.6,33.8,484(+4),2011103978,"2,522.4",2011102151,201709020411
2017/01/28,1東京1,晴,11,白富士S(OP),201705010111,14,8,14,8.7,5,2,00660,56,芝2000,良,2:00.6,0.0,8-9-7,38.0-33.6,33.2,480(+10),2011105898,968.4,2011102151,201709020411
2016/12/11,5中山4,晴,10,美浦S(1600万下),201606050410,16,4,8,5.2,2,1,00660,55,芝1800,良,1:47.4,0.0,7-6-6-3,36.2-36.1,35.7,470(+8),2011104256,"1,855.0",2011102151,201709020411
2016/11/05,5東京1,晴,10,ノベンバーS(1600万下),201605050110,14,1,1,27.8,6,4,00660,55,芝2000,良,2:00.0,0.1,5-5-6,36.7-35.4,33.9,462(-2),2010102243,270.0,2011102151,201709020411
2016/07/09,2福島3,曇,11,阿武隈S(1600万下),201603020311,12,7,9,3.7,2,9,05386,55,芝1800,稍,1:49.0,0.9,4-3-2-3,35.8-35.9,36.5,464(+2),2011101476, ,2011102151,201709020411
2016/04/17,3中山8,曇,9,鹿野山特別(1000万下),201606030809,13,7,10,4.4,2,1,05386,57,芝2000,良,2:00.1,-0.1,2-2-2-2,36.2-34.9,34.9,462(-4),2010106229,"1,528.7",2011102151,201709020411
2016/01/16,1中山5,晴,12,4歳以上500万下,201606010512,16,8,15,1.9,1,1,05386,57,芝2000,良,2:01.7,-0.2,4-5-4-4,37.0-34.9,34.6,466(+4),2011105155,750.0,2011102151,201709020411
2015/12/26,5中山7,晴,7,3歳以上500万下,201506050707,18,1,2,3.3,1,3,05386,57,芝2000,良,2:00.3,0.3,10-10-9-8,35.4-35.5,35.0,462(0),2011103985,190.0,2011102151,201709020411
2015/10/25,3新潟4,晴,10,浦佐特別(500万下),201504030410,10,2,2,12.9,4,2,01025,57,芝1800,良,1:47.0,0.2,5-5,35.4-35.1,34.9,462(-4),2011100497,369.2,2011102151,201709020411
2015/09/05,2札幌5,晴,8,3歳以上500万下,201501020508,16,8,16,28.0,8,4,01025,57,芝2000,稍,2:03.7,0.2,5-5-4-4,37.3-36.5,36.4,466(-6),2011104056,110.0,2011102151,201709020411
2015/08/08,1札幌3,晴,9,3歳以上500万下,201501010309,13,5,6,10.6,5,5,01025,57,ダ1700,良,1:45.2,0.6,9-9-9-9,29.7-37.4,36.9,472(-8),2012102849,75.0,2011102151,201709020411
2015/06/28,1函館4,雨,8,3歳以上500万下,201502010408,13,4,5,121.1,13,4,01025,57,ダ1700,不,1:44.4,0.2,6-6-7-6,29.7-37.0,36.4,480(+18),2012101117,110.0,2011102151,201709020411
2015/01/04,1中山1,晴,7,4歳以上500万下,201506010107,15,8,14,36.4,12,11,01075,56,ダ1800,良,1:57.3,2.4,3-3-3-3,38.0-38.3,40.5,462(-8),2011103483, ,2011102151,201709020411
2014/06/18,門別,曇,5,サラブレッドロード新,201430061805,8,2,2,1.2,1,1,05091,56,ダ1700,稍,1:52.4,0.0,6-4-4-3, ,39.6,470(0),2009106473,20.0,2011102151,201709020411
2014/05/28,門別,晴,3,日高山脈ペテガリ岳賞,201430052803,12,8,12,2.0,1,1,05091,56,ダ1700,良,1:53.7,-0.3,10-11-8-6, ,40.0,470(+2),2011106048,20.0,2011102151,201709020411
2014/03/16,2中山6,晴,3,3歳未勝利,201406020603,16,4,7,19.9,9,14,01118,56,ダ1800,稍,1:59.1,2.5,1-1-2-3,37.6-38.6,41.1,468(0),2011102611, ,2011102151,201709020411
2014/02/01,1東京1,晴,5,3歳新馬,201405010105,16,8,15,23.1,7,8,01118,56,芝1800,良,1:51.4,0.9,11-10-12,37.1-34.4,34.2,468(0),2011104256, ,2011102151,201709020411
2018/12/09,シャティ, , ,香港C(G1),2018H1120908,9, ,7,40.6,6,9,05495,57,芝2000,良,2:02.46, , , , ,計不,, ,2011103854,201709020411
2018/10/28,4東京9,晴,11,天皇賞(秋)(G1),201805040911,12,1,1,71.0,9,9,05470,58,芝2000,良,1:58.1,1.3,4-3-3,36.2-34.5,35.2,484(+2),2014106201, ,2011103854,201709020411
2018/10/07,4東京2,晴,11,毎日王冠(G2),201805040211,13,3,3,38.4,8,4,01014,56,芝1800,良,1:44.7,0.2,2-3-3,35.3-33.8,33.7,482(-4),2014105785,"1,000.0",2011103854,201709020411
2018/06/24,3阪神8,晴,11,宝塚記念(G1),201809030811,16,1,1,39.5,11,7,05203,58,芝2200,稍,2:12.4,0.8,12-12-11-11,34.4-36.3,36.2,486(0),2013106099, ,2011103854,201709020411
2018/05/06,1新潟4,晴,11,新潟大賞典(G3),201804010411,16,7,13,5.9,3,11,01018,58,芝2000,良,2:00.6,0.6,11-10,36.9-33.1,33.1,486(+2),2011105898, ,2011103854,201709020411
2017/12/10,シャティ,晴, ,香港C(G1),2017H1121008,12, ,5,7.9,4,4,05529,57,芝2000,良, , , , , ,計不,, ,2011103854,201709020411
2017/10/29,4東京9,雨,11,天皇賞(秋)(G1),201705040911,18,6,12,24.0,10,10,05386,58,芝2000,不,2:10.5,2.2,11-13-10,38.6-38.7,40.3,490(+8),2012102013, ,2011103854,201709020411
2017/09/24,4中山7,曇,11,産経賞オールカマー(G2),201706040711,17,4,8,3.8,1,2,05386,56,芝2200,良,2:13.9,0.1,4-6-5-3,37.7-34.8,33.9,482(-2),2012104669,"2,734.0",2011103854,201709020411
2017/06/04,3東京2,晴,11,安田記念(G1),201705030211,18,8,18,8.1,4,7,05386,58,芝1600,良,1:31.8,0.3,10-10,33.9-34.4,34.2,484(+2),2011104063, ,2011103854,201709020411
2017/04/02,2阪神4,晴,11,大阪杯(G1),201709020411,14,3,4,17.7,7,2,01088,57,芝2000,良,1:59.0,0.1,5-5-4-4,35.5-35.3,34.2,482(-4),2012102013,"4,885.2",2011103854,201709020411
2017/03/11,2中京1,晴,11,金鯱賞(G2),201707020111,16,5,9,4.7,3,6,01088,56,芝2000,良,1:59.5,0.3,11-11-11-12,36.5-35.1,34.6,486(+7),2012102774, ,2011103854,201709020411
2016/12/11,シャティ,晴, ,香港C(G1),2016H1121108,12, ,5,9.5,3,3,05271,57,芝2000,良,2:01.4, , , , ,計不,, ,2011103854,201709020411
2016/10/30,4東京9,曇,11,天皇賞(秋)(G1),201605040911,15,8,14,11.2,6,3,01088,58,芝2000,良,1:59.7,0.4,13-14-14,36.9-34.2,33.5,486(0),2011100655,"3,845.0",2011103854,201709020411
2016/10/09,4東京2,曇,11,毎日王冠(G2),201605040211,12,2,2,4.2,2,5,01088,56,芝1800,稍,1:47.4,0.8,6-5-6,35.8-34.5,34.6,486(+2),2012104669,670.0,2011103854,201709020411
2016/06/26,3阪神8,晴,11,宝塚記念(G1),201609030811,17,4,8,18.3,7,5,05386,58,芝2200,稍,2:13.4,0.6,9-10-10-6,34.7-36.8,36.9,484(-2),2011103832,"1,500.0",2011103854,201709020411
2016/06/04,3阪神1,曇,11,鳴尾記念(G3),201609030111,14,7,12,3.3,2,2,05386,56,芝2000,良,1:57.6,0.0,8-8-6-6,35.9-35.1,34.6,486(+9),2010103602,"1,614.0",2011103854,201709020411
2015/12/13,香港,晴, ,香港C(G1),2015G0a01a08,13, ,7, ,8,10,05386,57,芝2000,良,2:01.9, , , , ,計不,, ,2011103854,201709020411
2015/11/01,4東京9,晴,11,天皇賞(秋)(G1),201505040911,18,7,14,34.3,10,2,05386,58,芝2000,良,1:58.5,0.1,8-8-12,36.4-34.0,33.4,474(-2),2010104298,"6,108.0",2011103854,201709020411
2015/10/11,4東京2,曇,11,毎日王冠(G2),201505040211,13,7,11,8.8,6,7,05386,56,芝1800,良,1:46.1,0.5,10-10-11,35.9-34.0,33.2,476(+3),2011101273, ,2011103854,201709020411
2015/04/26,香港, , ,QE2世C(G1),2015G0a00708, , ,9, ,8,2,01014,57,芝2000,良, , , , , ,計不,, ,2011103854,201709020411
2015/03/01,2中山2,雨,11,中山記念(G2),201506020211,11,8,11,8.4,4,3,05115,55,芝1800,稍,1:50.5,0.2,7-6-7-7,37.5-36.1,35.6,470(0),2011104201,"1,511.4",2011103854,201709020411
2014/10/25,4東京6,晴,11,富士S(G3),201405040611,16,8,16,6.1,2,1,05386,54,芝1600,良,1:33.2,0.0,10-10,35.6-33.8,32.9,470(-2),2010100035,"4,057.4",2011103854,201709020411
2014/09/21,3新潟4,晴,11,朝日セントライト記念(G2),201404030411,18,5,10,24.9,5,4,01122,56,芝2200,良,2:11.9,0.2,13-12-12-13,35.1-36.0,35.0,472(0),2011103565,780.0,2011103854,201709020411
2014/05/31,3京都11,晴,10,白百合S(OP),201408031110,12,2,2,2.3,1,1,05203,56,芝1800,良,1:45.1,0.0,8-9,33.5-35.3,33.6,472(+4),2011103833,"1,928.7",2011103854,201709020411
2014/04/20,3中山8,曇,11,皐月賞(G1),201406030811,18,4,8,99.7,15,5,00711,57,芝2000,良,2:00.0,0.4,11-11-10-8,35.6-35.3,34.8,468(0),2011103565,970.0,2011103854,201709020411
2014/03/29,2阪神1,晴,11,毎日杯(G3),201409020111,14,8,14,6.3,4,3,05115,56,芝1800,良,1:46.7,0.0,8-6,35.4-35.0,34.7,468(-6),2011106350,937.4,2011103854,201709020411
2014/02/15,2京都5,曇,9,つばき賞(500万下),201408020509,13,5,7,6.0,3,1,05203,56,芝1800,重,1:50.1,-0.1,8-7,37.1-35.3,34.6,474(-4),2011106377,"1,010.8",2011103854,201709020411
2014/01/18,1京都6,晴,9,白梅賞(500万下),201408010609,13,5,7,5.7,3,5,01115,56,芝1600,良,1:36.0,0.7,7-8,36.8-33.8,33.8,478(-6),2011110099,98.0,2011103854,201709020411
2013/12/07,5阪神3,晴,3,2歳未勝利,201309050303,14,8,13,1.8,1,1,01115,55,芝1600,良,1:35.2,-0.2,3-2,35.6-34.6,34.5,484(-4),2011102913,500.0,2011103854,201709020411
2013/11/17,5京都6,晴,4,2歳未勝利,201308050604,18,6,11,3.8,2,2,01115,55,芝1600,良,1:35.3,0.0,4-4,36.1-34.7,34.3,488(+8),2011104273,200.0,2011103854,201709020411
2013/07/20,3中京7,晴,5,2歳新馬,201307030705,16,4,8,2.6,2,4,01115,54,芝1600,良,1:38.9,0.6,6-7-7,36.7-35.8,35.8,480(0),2011103613,110.0,2011103854,201709020411
2021/06/06,4中京2,小雨,1,障害3歳以上OP,202107040201,12,5,6,17.1,7,中,00691,60,障3330,良, , ,3,104.0-39.8, ,518(+4),2015103151, ,2011105898,201709020411
2021/05/08,2新潟1,晴,1,障害4歳以上OP,202104020101,14,1,1,10.6,5,12,00691,60,障2890,良,3:11.8,2.3,10-10-5-5,104.0-38.7,13.3,514(+16),2013106121, ,2011105898,201709020411
2020/12/26,5中山7,晴,10,中山大障害(J.G1),202006050710,16,8,16,87.2,10,11,00691,63,障4100,良,4:44.5,3.8,9-10-12-11,106.0-38.4,13.9,498(0),2013104138, ,2011105898,201709020411
2020/12/05,5中山1,小雨,8,イルミネーションJS(OP),202006050108,11,7,9,4.0,2,5,00691,60,障3570,稍,4:05.1,1.5,6-5-4-4,106.0-39.0,13.7,498(0),2016110030,165.0,2011105898,201709020411
2020/11/01,3福島2,晴,4,障害3歳以上未勝利,202003030204,9,8,9,3.7,3,1,00691,60,障2750,良,3:02.1,0.0,4-5-2-1,105.0-37.9,13.2,498(0),2014104274,790.0,2011105898,201709020411
2020/03/21,オースト, , ,モーニントンC(OP),2020B6a00107,12, ,5,18.0,8,11,a0353,56.5,芝2400,良, , , , , ,計不,, ,2011105898,201709020411
2020/03/07,フレミン, , ,オーストラリアンC(G1),2020G4a00108,14, ,3,101.0,13,9,a03ad,59,芝2000,重, , , , , ,計不,, ,2011105898,201709020411
2020/02/22,コーフィ, , ,ピーターヤングS(G2),2020G6a00209,9, ,1,41.0,8,7,a03ee,59,芝1800,良, , , , , ,計不,, ,2011105898,201709020411
2019/11/23,オースト, , ,バララットC(OP),2019B6a02008,16, ,2,11.0,4,10,a03ee,59,芝2000,稍, , , , , ,計不,, ,2011105898,201709020411
2019/11/09,フレミン, , ,マッキノンS(G1),2019G4a00a08,16, ,5,61.0,16,7,a03ee,59,芝2000,稍, , , , , ,計不,, ,2011105898,201709020411
2019/10/12,コーフィ, , ,コーフィールドS(G1),2019G6a00807,10, ,4,51.0,10,8,a03ee,59,芝2000,良, , , , , ,計不,, ,2011105898,201709020411
2019/07/14,2函館4,曇,11,函館記念(G3),201902020411,16,6,12,18.9,11,16,01025,57.5,芝2000,良,2:01.9,2.3,15-15-12-13,36.3-35.9,36.2,516(+4),2014100971, ,2011105898,201709020411
2019/06/30,1函館6,曇,11,巴賞(OP),201902010611,16,1,1,51.9,13,1,01025,59,芝1800,稍,1:47.4,0.0,15-15-14-13,34.9-36.4,35.2,512(-10),2013105471,"2,434.3",2011105898,201709020411
2019/04/29,1新潟2,晴,11,新潟大賞典(G3),201904010211,16,2,4,44.3,12,11,01116,57,芝2000,良,1:59.5,0.9,8-9,36.2-33.7,33.9,522(+2),2015104773, ,2011105898,201709020411
2019/03/10,2中京2,雨,11,金鯱賞(G2),201907020211,13,4,4,275.9,13,8,01116,56,芝2000,稍,2:01.4,1.3,11-13-11-13,35.6-34.6,34.7,520(+14),2015102367, ,2011105898,201709020411
2018/10/07,4東京2,晴,11,毎日王冠(G2),201805040211,13,7,10,98.2,11,8,01122,56,芝1800,良,1:45.2,0.7,10-11-11,35.3-33.8,33.4,506(-6),2014105785, ,2011105898,201709020411
2018/08/19,2札幌2,曇,11,札幌記念(G2),201801020211,16,7,13,24.9,10,12,01122,57,芝2000,稍,2:02.4,1.3,12-12-9-8,34.4-37.6,37.9,512(0),2014105304, ,2011105898,201709020411
2018/07/15,2函館4,晴,11,函館記念(G3),201802020411,15,3,5,7.9,3,5,01122,57,芝2000,良,2:00.1,0.3,11-13-13-13,35.1-35.0,34.3,512(0),2011104182,410.0,2011105898,201709020411
