race_id,race_round,race_title,weather,ground_status,date,where_racecourse,total_horse_number,frame_number_first,horse_number_first,frame_number_second,horse_number_second,frame_number_third,horse_number_third,tansyo,hukusyo_first,hukusyo_second,hukusyo_third,wakuren,umaren,wide_1_2,wide_1_3,wide_2_3,umatan,renhuku3,rentan3,is_left_right_straight,distance,hour
201805010101,1,3歳未勝利,天候 : 晴,ダート : 不良,2018年1月27日,東京,16,3,6,1,1,2,4,2290,460,250,210,8620,8970,2500,1700,810,22830,12060,108820,左,1400,10
201805010102,2,3歳未勝利,天候 : 晴,ダート : 不良,2018年1月27日,東京,16,6,12,3,6,5,9,140,110,220,330,290,510,300,540,1440,640,2380,5260,左,2100,10
201805010103,3,3歳新馬,天候 : 晴,ダート : 不良,2018年1月27日,東京,16,8,15,6,11,4,8,260,140,130,290,380,390,210,970,810,750,2410,7760,左,1600,11
201805010106,6,4歳以上500万下,天候 : 晴,ダート : 不良,2018年1月27日,東京,16,5,10,3,6,8,16,430,140,220,170,760,1020,410,390,500,1950,1360,8060,左,1400,13
201805010107,7,3歳500万下,天候 : 晴,ダート : 不良,2018年1月27日,東京,15,7,12,5,8,2,3,730,220,170,250,1300,1260,490,1030,670,2780,4690,26880,左,1600,13
201805010108,8,4歳以上1000万下,天候 : 晴,ダート : 不良,2018年1月27日,東京,16,6,12,8,15,4,7,190,110,220,130,1100,1040,430,270,900,1520,2160,8030,左,2100,14
201805010109,9,銀蹄ステークス ,天候 : 晴,ダート : 不良,2018年1月27日,東京,16,6,12,5,10,1,2,440,240,660,280,1670,3490,1170,690,2180,5670,7430,36570,左,1400,14
201805010201,1,3歳未勝利,天候 : 曇,ダート : 不良,2018年1月28日,東京,16,6,11,4,7,1,2,1050,320,210,330,4000,3140,1050,2030,970,6370,9590,56200,左,1300,10
201805010202,2,3歳新馬,天候 : 曇,ダート : 不良,2018年1月28日,東京,16,5,9,1,2,6,12,2080,450,190,300,710,3970,1330,2350,960,9050,12060,86730,左,1400,10
201805010203,3,3歳未勝利,天候 : 曇,ダート : 不良,2018年1月28日,東京,16,6,11,2,3,5,10,390,150,210,220,1400,1560,580,540,1220,2950,3840,15570,左,1600,11
201805010206,6,4歳以上500万下,天候 : 曇,ダート : 重,2018年1月28日,東京,15,5,8,7,12,1,1,1150,240,460,140,7480,11470,2560,460,1340,23710,7140,92610,左,2100,13
201805010207,7,4歳以上500万下,天候 : 曇,ダート : 重,2018年1月28日,東京,16,8,16,4,8,5,9,370,190,190,290,1070,1100,560,1140,1040,2020,5370,21030,左,1600,13
201805010208,8,4歳以上1000万下,天候 : 晴,ダート : 重,2018年1月28日,東京,16,4,7,6,11,8,16,550,160,380,110,1720,3990,1110,280,860,6260,2790,25030,左,1400,14
201805010211,11,第32回根岸ステークス(G3),天候 : 晴,ダート : 重,2018年1月28日,東京,14,8,14,5,8,4,6,1050,270,140,160,1520,2010,780,840,330,5080,2540,20200,左,1400,15
201805010301,1,3歳未勝利,天候 : 晴,ダート : 不良,2018年2月3日,東京,16,2,4,2,3,3,5,440,210,260,500,1570,1610,650,1870,3080,2830,11400,47180,左,1300,11
201805010302,2,3歳新馬,天候 : 晴,ダート : 不良,2018年2月3日,東京,16,6,11,1,1,2,4,190,130,260,260,450,1120,560,480,1130,1460,2810,8710,左,1400,11
201805010303,3,3歳未勝利,天候 : 曇,ダート : 不良,2018年2月3日,東京,16,5,10,1,2,4,7,140,110,190,130,960,1000,400,170,610,1280,1210,4680,左,1600,12
201805010307,7,3歳500万下,天候 : 曇,ダート : 不良,2018年2月3日,東京,16,7,13,3,6,4,7,130,110,180,2400,360,380,200,3850,18190,420,24180,44280,左,1400,13
201805010308,8,4歳以上500万下,天候 : 曇,ダート : 不良,2018年2月3日,東京,16,8,15,2,4,4,8,2000,640,280,300,5870,8210,2940,2100,1050,18160,18870,131740,左,1600,14
201805010312,12,4歳以上1000万下,天候 : 晴,ダート : 不良,2018年2月3日,東京,16,6,12,2,3,3,6,1310,300,270,150,2830,7650,1800,930,580,15660,7770,65340,左,1600,16
201805010401,1,3歳未勝利,天候 : 曇,ダート : 不良,2018年2月4日,東京,16,7,14,6,11,5,10,1090,340,130,1780,1460,1760,700,13090,4490,4230,41940,170150,左,1400,10
201805010402,2,3歳未勝利,天候 : 曇,ダート : 不良,2018年2月4日,東京,16,7,14,5,9,3,5,310,140,150,410,680,840,350,1140,1400,1560,4400,17640,左,2100,10
201805010403,3,3歳未勝利,天候 : 晴,ダート : 不良,2018年2月4日,東京,16,2,3,6,11,7,13,2130,680,220,600,3360,8250,2510,5950,2310,16800,51870,279170,左,1600,11
201805010404,4,3歳新馬,天候 : 晴,ダート : 不良,2018年2月4日,東京,16,8,16,3,6,6,11,440,200,1670,640,3890,13760,4400,2400,10970,20750,83460,396120,左,1600,11
201805010406,6,4歳以上500万下,天候 : 晴,ダート : 不良,2018年2月4日,東京,16,4,8,1,2,6,11,400,150,180,170,1000,910,390,380,530,1600,1280,6400,左,1400,13
201805010408,8,4歳以上1000万下,天候 : 晴,ダート : 不良,2018年2月4日,東京,16,4,7,1,2,2,3,2550,550,170,180,2970,7960,1900,2320,560,19200,10280,103790,左,1300,14
201805010410,10,金蹄ステークス ,天候 : 晴,ダート : 不良,2018年2月4日,東京,16,5,10,4,7,4,8,2260,610,500,3210,8390,9250,2920,19180,17640,24350,252220,1408800,左,2100,15
201805010501,1,3歳未勝利,天候 : 晴,ダート : 良,2018年2月11日,東京,16,3,6,6,12,1,1,870,260,180,230,1720,2740,950,1100,700,5680,5910,41840,左,1400,10
201805010502,2,3歳未勝利,天候 : 晴,ダート : 良,2018年2月11日,東京,16,6,11,4,8,4,7,500,170,350,340,1760,3050,900,900,1500,5310,8170,35910,左,1300,10
201805010503,3,3歳新馬,天候 : 晴,ダート : 良,2018年2月11日,東京,16,2,3,7,13,5,10,330,150,150,340,710,670,340,1240,1130,1300,4330,15400,左,1600,11
201805010506,6,4歳以上500万下,天候 : 晴,ダート : 良,2018年2月11日,東京,16,3,5,4,8,8,15,2280,480,190,710,3220,3850,1270,6400,1280,9930,21620,141210,左,2100,13
201805010508,8,4歳以上1000万下,天候 : 晴,ダート : 良,2018年2月11日,東京,16,2,3,7,14,6,12,230,140,440,360,1590,2070,790,650,3210,3070,8320,33880,左,2100,14
201805010510,10,バレンタインS ,天候 : 晴,ダート : 良,2018年2月11日,東京,16,3,5,2,4,4,8,970,410,310,730,840,4770,1780,3570,3530,9280,34000,178280,左,1400,15
201805010601,1,3歳未勝利,天候 : 晴,ダート : 良,2018年2月12日,東京,16,2,3,3,6,1,2,430,170,160,770,320,830,400,2280,2150,1760,8620,37400,左,1400,10
201805010602,2,3歳未勝利,天候 : 晴,ダート : 良,2018年2月12日,東京,16,1,2,7,13,6,12,6980,1110,130,140,7520,12570,3020,4100,240,39870,8300,134810,左,2100,10
201805010603,3,3歳未勝利,天候 : 晴,ダート : 良,2018年2月12日,東京,16,2,4,7,13,6,12,250,120,180,210,700,820,370,390,580,1330,1300,5580,左,1600,11
201805010606,6,3歳500万下,天候 : 晴,ダート : 良,2018年2月12日,東京,16,5,10,6,11,7,14,300,130,190,120,780,1360,470,240,470,2180,1590,8360,左,1600,13
201805010607,7,4歳以上500万下,天候 : 晴,ダート : 良,2018年2月12日,東京,16,8,16,2,3,4,7,800,230,130,180,1400,1190,490,800,400,2810,2000,13400,左,1400,13
201805010612,12,4歳以上1000万下,天候 : 晴,ダート : 良,2018年2月12日,東京,16,3,5,5,9,2,4,320,140,340,200,1930,1670,650,500,1530,2630,4250,19190,左,1600,16
201805010701,1,3歳未勝利,天候 : 晴,ダート : 良,2018年2月17日,東京,16,4,7,2,4,6,11,370,150,150,190,830,900,370,500,520,1540,1690,5900,左,1300,10
201805010702,2,3歳新馬,天候 : 晴,ダート : 良,2018年2月17日,東京,16,3,6,2,4,4,8,650,160,710,130,3640,9780,2120,510,2050,16210,8690,69100,左,1400,10
201805010703,3,3歳未勝利,天候 : 晴,ダート : 良,2018年2月17日,東京,16,3,5,7,13,8,15,1460,380,180,160,1020,3880,1220,1110,400,9120,4830,41650,左,1600,11
201805010707,7,4歳以上500万下,天候 : 晴,ダート : 良,2018年2月17日,東京,16,3,5,8,16,7,13,440,150,120,160,650,770,330,410,330,1690,1060,6630,左,1400,13
201805010708,8,4歳以上500万下,天候 : 晴,ダート : 良,2018年2月17日,東京,16,1,1,6,12,2,3,1050,360,210,240,2950,3820,1480,1390,820,6630,9790,44720,左,1600,14
201805010710,10,白嶺ステークス ,天候 : 晴,ダート : 良,2018年2月17日,東京,16,1,2,8,15,5,10,5320,940,250,150,3110,15890,4170,2310,580,30530,15040,167530,左,1600,15
201805010801,1,3歳未勝利,天候 : 晴,ダート : 良,2018年2月18日,東京,16,7,13,8,16,7,14,450,160,540,140,1840,6390,1920,410,1520,11490,7670,64840,左,1400,10
201805010802,2,3歳未勝利,天候 : 晴,ダート : 良,2018年2月18日,東京,16,7,13,1,1,6,12,300,240,1650,880,2520,8350,2830,1990,17750,11730,88080,318700,左,2100,10
201805010803,3,3歳500万下,天候 : 晴,ダート : 良,2018年2月18日,東京,16,3,5,7,13,6,12,180,110,790,380,1060,4610,1940,770,3930,7200,15780,63180,左,1400,11
201805010807,7,4歳以上500万下,天候 : 晴,ダート : 良,2018年2月18日,東京,16,4,8,5,10,3,5,460,210,240,200,1210,2450,860,460,980,4270,3290,21420,左,1300,13
201805010809,9,ヒヤシンスステークス ,天候 : 晴,ダート : 良,2018年2月18日,東京,16,7,13,1,2,5,9,370,210,530,540,2080,5240,1670,1890,4730,7990,34220,89030,左,1600,14
201805010811,11,第35回フェブラリーS(G1),天候 : 晴,ダート : 良,2018年2月18日,東京,16,6,12,7,14,3,6,1070,280,130,350,870,1140,520,2620,720,3530,6540,41560,左,1600,15
201805010812,12,大島特別 ,天候 : 晴,ダート : 良,2018年2月18日,東京,16,7,14,5,10,4,7,660,250,150,1410,330,980,490,12540,5490,2320,34220,136670,左,1400,16
201805020101,1,3歳未勝利,天候 : 晴,ダート : 良,2018年4月21日,東京,16,5,10,7,14,7,13,400,170,330,330,430,2590,940,840,2210,4430,8960,36000,左,1400,10
201805020102,2,3歳未勝利,天候 : 晴,ダート : 良,2018年4月21日,東京,16,5,10,8,16,6,11,960,250,290,600,1450,2450,660,1840,1440,5820,10790,61040,左,2100,10
201805020103,3,3歳未勝利,天候 : 晴,ダート : 良,2018年4月21日,東京,16,4,8,7,14,1,2,150,110,270,290,820,920,370,470,1850,1070,3050,7140,左,1300,11
201805020104,4,3歳未勝利,天候 : 晴,ダート : 良,2018年4月21日,東京,16,7,13,2,3,7,14,1430,350,330,270,2070,5670,1480,1010,1140,11390,10980,77140,左,1600,11
201805020107,7,4歳以上500万下,天候 : 晴,ダート : 良,2018年4月21日,東京,16,7,13,2,4,3,5,570,220,980,1490,1190,10330,2750,3810,23010,18400,187500,876220,左,1400,13
201805020108,8,4歳以上500万下,天候 : 晴,ダート : 良,2018年4月21日,東京,16,3,6,4,8,5,10,420,150,210,130,1710,1710,550,320,580,3080,1920,10930,左,1600,14
201805020111,11,オアシスステークス ,天候 : 晴,ダート : 良,2018年4月21日,東京,16,8,16,2,3,6,11,1070,220,120,180,1120,1020,430,770,340,3070,1840,14770,左,1600,15
201805020201,1,3歳未勝利,天候 : 晴,ダート : 良,2018年4月22日,東京,16,2,4,3,5,3,6,380,190,310,590,1470,1990,840,1630,3180,3440,12880,39050,左,1600,10
201805020202,2,3歳未勝利,天候 : 晴,ダート : 良,2018年4月22日,東京,16,3,5,8,15,2,3,270,150,340,610,1040,1610,640,1120,4480,2380,11690,36080,左,1400,10
201805020206,6,3歳500万下,天候 : 晴,ダート : 良,2018年4月22日,東京,13,5,7,8,13,6,8,1330,360,530,200,2310,11500,3710,940,1710,22960,23110,152400,左,1600,13
201805020208,8,4歳以上500万下,天候 : 晴,ダート : 良,2018年4月22日,東京,16,6,11,6,12,5,9,300,130,130,180,620,620,250,350,360,1000,810,3580,左,1600,14
201805020210,10,鎌倉ステークス ,天候 : 晴,ダート : 良,2018年4月22日,東京,16,7,13,3,6,6,12,1540,460,270,4960,1250,5270,1650,41290,33260,12480,509970,1870360,左,1400,15
201805020212,12,4歳以上1000万下,天候 : 晴,ダート : 良,2018年4月22日,東京,16,8,15,6,11,8,16,950,320,170,190,780,2590,910,1000,410,4870,4120,26750,左,1600,16
201805020301,1,3歳未勝利,天候 : 晴,ダート : 稍重,2018年4月28日,東京,16,3,6,6,12,2,4,39830,10030,250,770,3950,144630,21250,40400,1190,435550,556820,10028900,左,1600,10
201805020302,2,3歳未勝利,天候 : 晴,ダート : 稍重,2018年4月28日,東京,16,2,4,4,7,7,14,500,170,170,140,1250,1780,650,370,350,3110,1560,10850,左,1400,10
201805020303,3,3歳未勝利,天候 : 晴,ダート : 稍重,2018年4月28日,東京,16,3,5,2,3,1,1,1240,430,2080,240,15130,52890,11540,1590,7350,105750,87390,678480,左,2100,11
201805020306,6,3歳500万下,天候 : 晴,ダート : 良,2018年4月28日,東京,16,1,2,3,5,5,10,1280,270,320,130,1540,7470,1940,590,590,15870,4270,53990,左,1600,13
201805020308,8,4歳以上500万下,天候 : 晴,ダート : 良,2018年4月28日,東京,16,5,10,7,14,3,6,150,110,230,190,730,660,320,290,1220,870,1810,4490,左,1400,14
201805020310,10,春光ステークス ,天候 : 晴,ダート : 良,2018年4月28日,東京,16,6,12,2,3,3,5,580,250,360,610,1610,4710,1530,2090,3310,7980,29930,141970,左,2100,15
201805020312,12,4歳以上1000万下,天候 : 晴,ダート : 良,2018年4月28日,東京,16,3,6,8,15,2,3,220,130,220,600,630,740,360,1130,3370,1070,6360,18520,左,1400,16
201805020401,1,3歳未勝利,天候 : 晴,ダート : 良,2018年4月29日,東京,16,8,15,7,14,2,3,680,190,260,120,1500,3680,1110,360,550,7330,2410,24030,左,1400,9
201805020402,2,3歳未勝利,天候 : 晴,ダート : 良,2018年4月29日,東京,15,3,5,3,4,4,7,230,150,330,240,1310,1370,630,530,1980,1640,4370,13410,左,1600,10
201805020403,3,3歳未勝利,天候 : 晴,ダート : 良,2018年4月29日,東京,16,2,3,1,2,5,9,1080,730,1830,370,7120,10970,2420,720,1870,24040,15050,126510,左,1300,10
201805020406,6,3歳500万下,天候 : 晴,ダート : 良,2018年4月29日,東京,16,8,16,4,8,2,3,650,220,180,490,1680,1890,530,2010,2160,3570,13590,70580,左,1400,12
201805020408,8,4歳以上500万下,天候 : 晴,ダート : 良,2018年4月29日,東京,13,4,4,7,10,6,9,980,290,250,220,1620,5250,1690,850,1000,9370,8540,57290,左,2100,13
201805020412,12,4歳以上1000万下,天候 : 晴,ダート : 良,2018年4月29日,東京,15,6,11,8,15,2,3,520,200,190,470,1200,1280,520,1460,1740,2400,7870,31710,左,2100,16
201805020501,1,3歳未勝利,天候 : 晴,ダート : 良,2018年5月5日,東京,12,6,8,7,10,4,4,680,180,120,170,840,830,320,690,300,2190,1350,9670,左,1600,10
201805020502,2,3歳未勝利,天候 : 晴,ダート : 良,2018年5月5日,東京,16,3,6,4,7,5,9,330,130,130,210,360,420,180,500,590,780,1720,6360,左,1400,10
201805020503,3,3歳未勝利,天候 : 晴,ダート : 良,2018年5月5日,東京,14,5,7,4,6,7,11,8760,910,110,180,3330,9350,1770,6210,230,32090,14760,175260,左,1600,11
201805020507,7,4歳以上500万下,天候 : 晴,ダート : 良,2018年5月5日,東京,16,3,6,4,7,1,1,970,460,3810,330,260,76600,14920,1030,11320,132870,105150,830690,左,1400,13
201805020509,9,立夏ステークス ,天候 : 晴,ダート : 良,2018年5月5日,東京,14,8,14,4,6,6,10,270,140,190,180,530,820,430,400,670,1300,1720,5680,左,1600,14
201805020512,12,4歳以上1000万下,天候 : 晴,ダート : 良,2018年5月5日,東京,14,5,7,5,8,7,11,1390,350,140,200,1770,1970,800,1850,410,4910,5400,41240,左,1600,16
201805020601,1,3歳未勝利,天候 : 晴,ダート : 良,2018年5月6日,東京,14,4,5,6,9,4,6,390,120,160,120,470,1090,380,210,280,2240,950,6680,左,1600,10
201805020602,2,3歳未勝利,天候 : 晴,ダート : 良,2018年5月6日,東京,16,1,2,1,1,4,7,380,140,120,140,400,380,190,340,290,880,690,3070,左,1300,10
201805020605,5,3歳500万下,天候 : 晴,ダート : 良,2018年5月6日,東京,14,6,10,8,14,7,11,210,110,200,150,310,890,350,250,620,1320,1100,4840,左,1600,12
201805020607,7,4歳以上500万下,天候 : 晴,ダート : 良,2018年5月6日,東京,16,8,16,8,15,6,12,1040,290,170,210,2010,1940,670,1040,510,5160,3740,29340,左,1600,13
201805020610,10,ブリリアントS ,天候 : 晴,ダート : 良,2018年5月6日,東京,16,2,4,1,1,3,6,700,320,760,790,1900,9760,2920,2710,6020,16110,54550,260130,左,2100,15
201805020612,12,立川特別 ,天候 : 晴,ダート : 良,2018年5月6日,東京,16,2,3,4,7,6,12,920,230,160,190,820,1550,540,880,410,4260,2490,19130,左,1400,16
201805020701,1,3歳未勝利,天候 : 晴,ダート : 稍重,2018年5月12日,東京,16,7,14,3,5,1,2,2990,700,280,360,7470,10450,2670,3820,1180,23450,34510,251490,左,1600,10
201805020702,2,3歳未勝利,天候 : 晴,ダート : 稍重,2018年5月12日,東京,16,8,15,4,8,5,10,260,120,160,790,490,480,240,1260,2190,770,4790,15770,左,1400,10
201805020703,3,3歳未勝利,天候 : 晴,ダート : 稍重,2018年5月12日,東京,16,5,9,1,2,4,8,470,170,250,140,2360,2560,870,270,730,4600,3180,21140,左,2100,11
201805020706,6,3歳500万下,天候 : 晴,ダート : 稍重,2018年5月12日,東京,16,1,1,2,4,2,3,2700,520,140,460,710,2690,1060,4190,1170,9490,13640,119180,左,1600,12
201805020707,7,4歳以上500万下,天候 : 晴,ダート : 稍重,2018年5月12日,東京,16,5,9,6,12,7,13,630,170,110,160,690,760,300,570,300,1970,1260,8310,左,1300,13
201805020708,8,4歳以上500万下,天候 : 晴,ダート : 稍重,2018年5月12日,東京,16,7,13,6,12,5,9,390,130,120,180,240,380,180,450,460,850,1230,4700,左,1600,14
201805020712,12,4歳以上1000万下,天候 : 晴,ダート : 稍重,2018年5月12日,東京,16,3,5,8,16,1,1,370,140,190,150,910,1420,520,270,470,2460,1520,9030,左,1600,16
201805020801,1,3歳未勝利,天候 : 曇,ダート : 良,2018年5月13日,東京,16,6,12,5,10,2,3,350,140,160,130,920,1530,500,270,310,2510,1200,6770,左,1400,10
201805020802,2,3歳未勝利,天候 : 曇,ダート : 良,2018年5月13日,東京,16,8,15,3,5,5,9,180,110,460,120,540,2700,830,180,1380,3480,2850,14620,左,1600,10
201805020804,4,3歳未勝利,天候 : 曇,ダート : 良,2018年5月13日,東京,16,4,8,7,13,2,3,2280,720,370,710,1270,15040,4110,8560,5600,33720,122860,565730,左,1600,11
201805020806,6,3歳500万下,天候 : 曇,ダート : 良,2018年5月13日,東京,16,3,5,3,6,4,7,450,180,170,260,1190,1340,570,740,780,2230,3410,14920,左,1400,12
201805020810,10,青竜ステークス ,天候 : 雨,ダート : 稍重,2018年5月13日,東京,12,8,12,5,6,4,4,1680,250,110,120,1430,2630,590,530,150,6690,1110,17170,左,1600,15
201805020812,12,BSイレブン賞 ,天候 : 雨,ダート : 重,2018年5月13日,東京,14,6,9,7,11,4,6,720,240,300,190,1210,4920,1630,630,1030,8920,7750,53280,左,1400,16
201805020901,1,3歳未勝利,天候 : 曇,ダート : 良,2018年5月19日,東京,16,4,8,8,16,7,14,520,200,150,340,720,1050,470,910,660,1950,3050,14510,左,1600,10
201805020902,2,3歳未勝利,天候 : 曇,ダート : 良,2018年5月19日,東京,15,3,4,2,2,8,14,600,230,180,920,950,1010,460,3150,2550,2090,15780,61620,左,1300,10
201805020904,4,3歳未勝利,天候 : 曇,ダート : 良,2018年5月19日,東京,16,8,16,7,13,5,9,180,110,230,1080,630,760,350,2790,6520,900,17110,36630,左,1400,11
201805020906,6,3歳500万下,天候 : 晴,ダート : 良,2018年5月19日,東京,16,8,16,2,4,1,1,970,290,550,230,420,9460,2600,840,1920,15630,12490,84540,左,2100,13
201805020907,7,4歳以上500万下,天候 : 晴,ダート : 良,2018年5月19日,東京,14,4,6,3,3,8,14,720,210,150,170,1210,1360,550,560,450,3450,2400,15740,左,1600,13
201805020908,8,4歳以上500万下,天候 : 晴,ダート : 良,2018年5月19日,東京,16,3,6,3,5,6,12,270,130,590,160,4460,4390,1260,280,1310,6430,4430,30210,左,1400,14
201805020910,10,是政特別 ,天候 : 晴,ダート : 良,2018年5月19日,東京,16,6,12,3,6,4,7,300,150,150,850,570,670,320,2970,2570,1080,11850,33600,左,2100,15
201805021001,1,3歳未勝利,天候 : 晴,ダート : 良,2018年5月20日,東京,16,5,9,4,8,3,5,660,170,160,140,520,1320,430,450,300,2690,1100,9650,左,1400,10
201805021002,2,3歳未勝利,天候 : 晴,ダート : 良,2018年5月20日,東京,16,8,15,6,12,7,13,230,110,210,740,480,870,400,1370,3070,1210,6100,15680,左,1600,10
201805021003,3,3歳未勝利,天候 : 晴,ダート : 良,2018年5月20日,東京,16,5,9,7,13,1,2,11210,2070,200,150,14020,41070,7970,8720,590,109840,63220,743760,左,2100,11
201805021005,5,3歳500万下,天候 : 晴,ダート : 良,2018年5月20日,東京,16,6,12,1,2,8,16,460,190,290,190,1080,1390,560,520,970,2640,3640,17570,左,1400,12
201805021008,8,日吉特別 ,天候 : 晴,ダート : 良,2018年5月20日,東京,16,5,10,6,11,8,15,540,190,150,260,1060,1070,460,1260,830,2250,4110,18540,左,1300,13
201805021012,12,丹沢ステークス ,天候 : 晴,ダート : 良,2018年5月20日,東京,16,5,9,8,16,4,8,730,250,290,190,1550,3570,1340,760,730,6100,5860,34490,左,2100,16
201805021101,1,3歳未勝利,天候 : 曇,ダート : 良,2018年5月26日,東京,16,1,2,5,10,7,14,650,230,170,10730,930,830,430,33990,29930,1980,158400,566380,左,1600,10
201805021106,6,3歳500万下,天候 : 曇,ダート : 良,2018年5月26日,東京,16,2,4,3,5,8,16,390,190,330,540,590,1840,740,1150,2650,2770,8680,33520,左,1400,13
201805021107,7,4歳以上500万下,天候 : 曇,ダート : 良,2018年5月26日,東京,16,5,9,8,16,7,13,1730,540,470,480,790,11210,3100,3920,3300,20370,51250,303980,左,1600,13
201805021109,9,富嶽賞 ,天候 : 曇,ダート : 良,2018年5月26日,東京,16,7,14,3,5,4,7,170,120,940,290,4650,8450,2580,650,7200,9450,28460,94680,左,1400,14
201805021111,11,欅ステークス ,天候 : 曇,ダート : 良,2018年5月26日,東京,16,3,6,2,3,7,13,2170,370,130,540,1860,1860,460,5370,880,6160,11180,92930,左,1400,15
201805021112,12,4歳以上1000万下,天候 : 曇,ダート : 良,2018年5月26日,東京,16,3,5,8,16,2,4,1280,300,190,170,2910,4280,1180,990,630,8610,7260,56450,左,1600,16
201805021201,1,3歳未勝利,天候 : 晴,ダート : 良,2018年5月27日,東京,16,3,5,3,6,1,1,450,140,140,110,1560,1420,400,260,250,2270,820,5940,左,1400,10
201805021202,2,3歳未勝利,天候 : 晴,ダート : 良,2018年5月27日,東京,16,2,4,7,14,8,16,280,130,180,210,630,870,360,540,580,1290,2170,7460,左,1600,10
201805021203,3,3歳未勝利,天候 : 晴,ダート : 良,2018年5月27日,東京,16,1,1,3,6,5,9,600,150,180,120,1490,2160,550,250,270,3850,1170,10300,左,1300,11
201805021205,5,3歳500万下,天候 : 晴,ダート : 良,2018年5月27日,東京,15,6,10,3,5,8,15,1100,260,110,640,720,920,480,4090,1010,2760,7700,44580,左,1600,12
201805021207,7,4歳以上500万下,天候 : 晴,ダート : 良,2018年5月27日,東京,16,7,14,7,13,6,11,520,210,180,310,1430,1610,540,1060,1010,2880,5370,24460,左,1400,13
201805021211,11,薫風ステークス ,天候 : 晴,ダート : 良,2018年5月27日,東京,16,6,11,4,7,2,4,1490,510,420,1400,1120,9980,2390,8240,7770,17280,102430,513460,左,1600,16
201805030101,1,3歳未勝利,天候 : 晴,ダート : 良,2018年6月2日,東京,16,2,3,1,2,6,12,330,150,330,400,1040,1850,710,1120,2550,2890,9430,36300,左,1600,10
201805030102,2,3歳未勝利,天候 : 晴,ダート : 良,2018年6月2日,東京,16,5,9,5,10,3,6,1730,220,110,170,930,970,380,1080,230,3050,1950,20030,左,1400,10
201805030103,3,3歳未勝利,天候 : 晴,ダート : 良,2018年6月2日,東京,16,5,9,4,7,6,12,520,230,300,1980,870,2780,1090,5690,11130,5890,79000,313990,左,2100,11
201805030107,7,3歳以上500万下,天候 : 晴,ダート : 良,2018年6月2日,東京,16,2,3,2,4,1,2,600,220,180,410,1520,1580,560,1470,1020,2690,6310,22980,左,1300,13
201805030108,8,3歳以上500万下,天候 : 晴,ダート : 良,2018年6月2日,東京,16,5,9,4,7,2,4,830,190,160,150,1980,2060,570,450,380,4340,2240,18440,左,1600,14
201805030111,11,麦秋ステークス ,天候 : 晴,ダート : 良,2018年6月2日,東京,16,2,3,4,8,7,14,310,140,180,140,960,1140,470,290,450,1860,1310,5800,左,1400,15
201805030201,1,3歳未勝利,天候 : 晴,ダート : 良,2018年6月3日,東京,16,6,11,4,7,5,10,1230,320,460,260,1430,6900,1650,900,1200,14280,9860,82490,左,1400,10
201805030202,2,3歳未勝利,天候 : 晴,ダート : 良,2018年6月3日,東京,16,1,2,5,10,6,11,250,130,240,150,1520,1670,630,270,730,2170,1890,8410,左,1300,10
201805030203,3,3歳未勝利,天候 : 晴,ダート : 良,2018年6月3日,東京,16,5,10,1,1,3,6,290,130,170,220,520,820,360,450,610,1450,1710,5480,左,1600,11
201805030207,7,3歳以上500万下,天候 : 晴,ダート : 良,2018年6月3日,東京,16,5,9,8,15,1,1,450,200,210,2280,1310,1880,720,8090,12010,3250,79130,278480,左,1400,13
201805030208,8,3歳以上500万下,天候 : 晴,ダート : 良,2018年6月3日,東京,16,5,9,1,2,6,11,510,170,150,140,1240,1350,500,340,400,2860,1320,9400,左,2100,13
201805030212,12,三浦特別 ,天候 : 晴,ダート : 良,2018年6月3日,東京,15,4,6,1,1,3,4,770,320,220,260,1450,2510,960,1440,730,4950,6390,33650,左,1600,16
201805030301,1,3歳未勝利,天候 : 晴,ダート : 良,2018年6月9日,東京,16,2,3,3,6,1,2,970,170,110,200,600,600,270,1040,340,1910,1570,11840,左,1400,10
201805030302,2,3歳未勝利,天候 : 晴,ダート : 良,2018年6月9日,東京,16,3,6,1,1,1,2,310,130,170,170,430,800,340,350,420,1390,940,4100,左,1300,10
201805030303,3,3歳未勝利,天候 : 晴,ダート : 良,2018年6月9日,東京,15,7,13,4,6,4,7,2110,300,150,120,580,2860,640,630,250,7900,1700,23770,左,1600,11
201805030308,8,3歳以上500万下,天候 : 晴,ダート : 良,2018年6月9日,東京,16,7,14,4,7,8,15,140,110,140,170,410,410,180,260,650,520,900,2410,左,1600,14
201805030309,9,八王子特別 ,天候 : 晴,ダート : 良,2018年6月9日,東京,11,6,6,8,10,8,11,280,130,160,420,510,570,280,830,1640,1020,3280,10390,左,2100,14
201805030311,11,アハルテケステークス ,天候 : 晴,ダート : 良,2018年6月9日,東京,16,4,8,7,14,6,11,210,110,320,290,1600,1460,550,530,2550,2220,5560,20670,左,1600,15
201805030401,1,3歳未勝利,天候 : 雨,ダート : 良,2018年6月10日,東京,16,5,10,7,13,3,5,180,110,130,1100,340,340,180,2250,4080,480,6920,17750,左,1600,10
201805030402,2,3歳未勝利,天候 : 小雨,ダート : 良,2018年6月10日,東京,16,5,10,3,6,6,12,400,200,870,660,1320,9620,2750,1870,8170,14320,58650,283540,左,1400,10
201805030406,6,3歳未勝利,天候 : 雨,ダート : 良,2018年6月10日,東京,16,5,9,4,7,6,11,1140,380,150,340,420,2030,780,2950,740,5600,9450,57790,左,2100,13
